SPR,SPQ,primary_metric_file1,primary_metric_file2
8.0,12.25,0.0047337359729769,0.000932308348069
8.0,12.5,0.0050284516767717,0.000901011779744
8.0,12.75,0.0049000059542352,0.0009088374584381
8.0,13.0,0.0053096493564817,0.0009256632048503
8.0,13.25,0.0055536249422208,0.000909030594179
8.0,13.5,0.0046937056363702,0.0009205149443728
8.0,13.75,0.0046485267106441,0.0009255230649392
8.0,14.0,0.0057354238194932,0.0009185859957064
8.0,14.25,0.0047554891846411,0.0009268050315413
8.0,14.5,0.0045781511290082,0.0009173962037771
8.0,14.75,0.0043263915734125,0.0008887228846212
8.0,15.0,0.0051541371010119,0.0009047605712787
8.0,15.25,0.0045099172233614,0.0009230815687235
8.0,15.5,0.0047301970141979,0.0009090410923855
8.0,15.75,0.0044474188644877,0.0009264602148422
8.0,16.0,0.0046350852423891,0.0009253438592484
8.0,16.25,0.0047614571314092,0.0009164073082707
8.0,16.5,0.0056678297391271,0.0009235744628428
8.0,16.75,0.0051842954726672,0.0009299897400572
8.0,17.0,0.0048239791847056,0.0009050983167269
8.0,17.25,0.0051254412987971,0.0009135697066893
8.0,17.5,0.0048207127398912,0.0009229948928736
8.0,17.75,0.0046287289474011,0.0009111031773114
8.0,18.0,0.0049836432958042,0.0009217720584918
8.0,18.25,0.0049473022312818,0.000911443427046
8.0,18.5,0.0046697313662916,0.0009305448911527
8.0,18.75,0.0043643354550398,0.0009137530471552
8.0,19.0,0.0051884931115277,0.0009256059214564
8.0,19.25,0.0047402527390243,0.0009050661264138
8.0,19.5,0.0042536189542282,0.000914661564508
8.0,19.75,0.00506429211926,0.0009170915858186
8.0,20.0,0.0047055665324347,0.0009173844213921
8.0,20.25,0.0044747355702259,0.000909082505054
8.0,20.5,0.0045787258317887,0.0009127772774291
8.0,20.75,0.0044110000098253,0.0009092681491004
8.0,21.0,0.0050498148303072,0.0009093228360692
8.0,21.25,0.0047282760397493,0.0008939154493164
8.0,21.5,0.0045148552005231,0.0008925665438834
8.0,21.75,0.005291689530271,0.0009107444253003
8.0,22.0,0.0052784674437444,0.0009215469892902
8.0,22.25,0.0048773314228076,0.0009163026803102
8.0,22.5,0.0043426108172403,0.0009284739841281
8.0,22.75,0.0046763910245651,0.0009042928130386
8.0,23.0,0.0050971805289087,0.0009137502226821
8.25,2.5,0.4783324098373857,0.1900148393318585
8.25,2.75,0.4489736270526469,0.1544754914061523
8.25,3.0,0.413042601103743,0.1219466452499197
8.25,3.25,0.3661070665649216,0.0978136828886641
8.25,3.5,0.3195230910526238,0.0763402242294279
8.25,3.75,0.2662306285174511,0.0624001742161938
8.25,4.0,0.2286108018021853,0.0481064801797528
8.25,4.25,0.1853808342561796,0.0383835314892255
8.25,4.5,0.1575455639293164,0.0300823474230727
8.25,4.75,0.1304447285688333,0.0243410833488877
8.25,5.0,0.097516331073472,0.0187953972030763
8.25,5.25,0.0840224155188803,0.0150439758779237
8.25,5.5,0.0634379918051794,0.0115400100121887
8.25,5.75,0.0570343257836174,0.0094065529395364
8.25,6.0,0.0424968654711527,0.0074581744530011
8.25,6.25,0.0303051489287955,0.0058934093574414
8.25,6.5,0.0257105389232013,0.0048096394804879
8.25,6.75,0.020115262003359,0.0038393484524413
8.25,7.0,0.0173573606987572,0.0031593177087701
8.25,7.25,0.0158460648979239,0.0026614201022872
8.25,7.5,0.0113885193930881,0.0022151827731567
8.25,7.75,0.009256930493742,0.0019106190832814
8.25,8.0,0.0087877223133138,0.0016310492079812
8.25,8.25,0.0085185966703739,0.0014400825053928
8.25,8.5,0.0065107985610849,0.0012718968391679
8.25,8.75,0.0065548892887687,0.0011556896220759
8.25,9.0,0.0055769104016513,0.0010568121640548
8.25,9.25,0.005054549532839,0.0009707533608075
8.25,9.5,0.0047298963339792,0.0009028927209885
8.25,9.75,0.0048152881137731,0.0008709325482078
8.25,10.0,0.0041419533706338,0.0008442344382244
8.25,10.25,0.004884567889393,0.0007956817520805
8.25,10.5,0.0037271491138122,0.0007803973933424
8.25,10.75,0.0039854853121869,0.0007643165381045
8.25,11.0,0.0037863528468916,0.0007378524304831
8.25,11.25,0.0034172359402559,0.0007400063321942
8.25,11.5,0.0040163356711097,0.0007231773341542
8.25,11.75,0.0036598749952029,0.0007296223056608
8.25,12.0,0.0042438510926637,0.0007320633211173
8.25,12.25,0.003517360814615,0.00072067851847
8.25,12.5,0.0042708906787925,0.0007244456934717
8.25,12.75,0.0041033566897049,0.0007294764288307
8.25,13.0,0.0042093453691713,0.0007082846302752
8.25,13.25,0.0036768891351431,0.0007209561372151
8.25,13.5,0.0041415213191622,0.0007194085056449
8.25,13.75,0.0035412941455379,0.0007201892424758
8.25,14.0,0.0039096457083738,0.000721245588503
8.25,14.25,0.003806101713004,0.0007094668555324
8.25,14.5,0.0041010763268119,0.0007168289594997
8.25,14.75,0.0035400942502967,0.0007153432261427
8.25,15.0,0.0044759376484914,0.0007222165336474
8.25,15.25,0.0034300306088432,0.0007091065725122
8.25,15.5,0.0038072401616356,0.0007091329582665
8.25,15.75,0.0034640981725159,0.0007094935362758
8.25,16.0,0.0041555581912649,0.0007021239714387
8.25,16.25,0.0033194940676709,0.0007132514085936
8.25,16.5,0.0035552345011455,0.0006926921363917
8.25,16.75,0.0034796038882977,0.0007178969668355
8.25,17.0,0.0039218003725097,0.000702380622504
8.25,17.25,0.0038534913476921,0.0007165007168214
8.25,17.5,0.0036024692905947,0.0007184583988231
8.25,17.75,0.0034674032177022,0.0007121018452408
8.25,18.0,0.0039508573562748,0.0007129991330134
8.25,18.25,0.0035937149462174,0.0007220680267088
8.25,18.5,0.0034245234920948,0.0007164774393184
8.25,18.75,0.0037340289629343,0.0007280722622152
8.25,19.0,0.0033004912061498,0.0007031805739615
8.25,19.25,0.0039532401016889,0.000712511517754
8.25,19.5,0.0041003952360002,0.0007030675774493
8.25,19.75,0.0036950033223195,0.0006972370107501
8.25,20.0,0.0034870894129017,0.0006762864898191
8.25,20.25,0.003935546782749,0.0006962716295159
8.25,20.5,0.0035892583748842,0.0007336173007489
8.25,20.75,0.0040865010782668,0.0007153930723108
8.25,21.0,0.0038424648833613,0.0007015631795333
8.25,21.25,0.0036144191179741,0.0007093479287035
8.25,21.5,0.0038605708991314,0.0006953463987021
8.25,21.75,0.0034289276190475,0.0007268867390173
8.25,22.0,0.0032762883353583,0.0006830270742963
8.25,22.25,0.0035434896090305,0.0007180099532574
8.25,22.5,0.0033381335089217,0.0007132786071659
8.25,22.75,0.0036040304201237,0.0007092886998195
8.25,23.0,0.0036831065695207,0.0007056899993806
8.5,2.5,0.4776279314387708,0.1886957359401363
8.5,2.75,0.4485174467758004,0.1472825276320647
8.5,3.0,0.4106731550070491,0.1225472929308146
8.5,3.25,0.3686019053894951,0.0984690072278782
8.5,3.5,0.321286167310444,0.0779344229500549
8.5,3.75,0.2598778539319204,0.0628158776485624
8.5,4.0,0.2273424316704921,0.0488898779116369
8.5,4.25,0.1883741650607973,0.0379331147649803
8.5,4.5,0.1496559553105431,0.030361517737384
8.5,4.75,0.1263091493192265,0.0236691236480109
8.5,5.0,0.0989807880850366,0.0187949185536606
8.5,5.25,0.0803500706793226,0.0146096046921464
8.5,5.5,0.0601977657359874,0.0117805863898756
8.5,5.75,0.0485694603745549,0.0091934674853079
8.5,6.0,0.0373448015181049,0.00721957208597
8.5,6.25,0.0333665548263658,0.0055677126437917
8.5,6.5,0.0280342986088188,0.0046766017847798
8.5,6.75,0.0192296254498255,0.0038168484054311
8.5,7.0,0.0170612476348585,0.0030620945777949
8.5,7.25,0.0124621172460645,0.0024415820914901
8.5,7.5,0.0103018815727788,0.0020678753523186
8.5,7.75,0.0088374513202105,0.0016940318142125
8.5,8.0,0.0083212736471271,0.0014598772777322
8.5,8.25,0.0063705124421382,0.0012644520268388
8.5,8.5,0.0081321272359626,0.0011049723940694
8.5,8.75,0.0047900492364281,0.0009633911887685
8.5,9.0,0.0041401885146989,0.0008959403118077
8.5,9.25,0.0039414596363558,0.000807953205731
8.5,9.5,0.0038873710797537,0.0007725721295202
8.5,9.75,0.0034296070896331,0.0007129446131302
8.5,10.0,0.0034300514126381,0.0006877696319664
8.5,10.25,0.0038038096747343,0.0006522675111154
8.5,10.5,0.0032322093898708,0.0006229535482775
8.5,10.75,0.0031292040587536,0.0006077666125441
8.5,11.0,0.0030232266280677,0.000587315544518
8.5,11.25,0.0027649991442491,0.0005922381075196
8.5,11.5,0.003299723995304,0.0005797996040093
8.5,11.75,0.0029489024251554,0.0005667008179054
8.5,12.0,0.0025156620973872,0.0005611010818922
8.5,12.25,0.0029807742441271,0.000556033954569
8.5,12.5,0.0028254680206298,0.0005653804792069
8.5,12.75,0.0030399180316408,0.0005711380240568
8.5,13.0,0.0027634773379345,0.0005558932265623
8.5,13.25,0.0025797257002546,0.0005557622126369
8.5,13.5,0.0025862637775675,0.0005652825477941
8.5,13.75,0.002973857288305,0.0005766224210576
8.5,14.0,0.0028981089665417,0.0005512042419556
8.5,14.25,0.0029523316936722,0.0005645231762834
8.5,14.5,0.0025572186095045,0.0005715001707181
8.5,14.75,0.0023613415394178,0.0005676548075345
8.5,15.0,0.0028303897043611,0.0005451470805183
8.5,15.25,0.0026436613651234,0.0005477667460042
8.5,15.5,0.0022307254449341,0.0005544359530904
8.5,15.75,0.0024348377219951,0.0005459261345333
8.5,16.0,0.0024501491054215,0.0005610311124963
8.5,16.25,0.0025728710575131,0.0005520351564353
8.5,16.5,0.0026081470060525,0.0005603084379297
8.5,16.75,0.0027082703615763,0.0005492497922357
8.5,17.0,0.0029909999268677,0.0005470516958527
8.5,17.25,0.0024764581518235,0.0005592804643695
8.5,17.5,0.0029079253816846,0.0005581018611953
8.5,17.75,0.0031183806619304,0.0005507304440704
8.5,18.0,0.00286211419559,0.0005628651552986
8.5,18.25,0.0029356376644939,0.000561201953454
8.5,18.5,0.0027048221619745,0.0005470815606056
8.5,18.75,0.0032354135924983,0.0005437802094353
8.5,19.0,0.0027549721115921,0.0005643183882477
8.5,19.25,0.0024896752910399,0.0005650595536006
8.5,19.5,0.0029831936984216,0.0005530962917478
8.5,19.75,0.0026994026120923,0.0005523866400211
8.5,20.0,0.0029380528586935,0.0005460951509125
8.5,20.25,0.002831717969878,0.0005585242933908
8.5,20.5,0.0028030735467521,0.0005504615968702
8.5,20.75,0.0025708319895602,0.0005514793787575
8.5,21.0,0.0027259665677513,0.0005574155703081
8.5,21.25,0.0027098381847754,0.000550926316861
8.5,21.5,0.002822158863866,0.0005539884750152
8.5,21.75,0.0028753900419287,0.0005659862872695
8.5,22.0,0.0027091933665649,0.0005607514763195
8.5,22.25,0.0026779000958414,0.0005601105945888
8.5,22.5,0.0030464012145296,0.0005518582867212
8.5,22.75,0.0028227246682259,0.0005588082614137
8.5,23.0,0.0028436659059806,0.0005518064957079
8.75,2.5,0.4678328860838641,0.1908273036786065
8.75,2.75,0.4467947586515896,0.1533317154260085
8.75,3.0,0.4122959006472174,0.1249670315473506
8.75,3.25,0.3601909906046959,0.0993769771477618
8.75,3.5,0.3155268114421359,0.0780837260098915
8.75,3.75,0.2622574604794488,0.0621039377372477
8.75,4.0,0.2207018899711519,0.0489909060469291
8.75,4.25,0.1919615557015918,0.0384531302594303
8.75,4.5,0.1528020139339362,0.0292235527197024
8.75,4.75,0.1232114187108715,0.0235220898494733
8.75,5.0,0.1012765753684014,0.0188890813601859
8.75,5.25,0.0813487228706313,0.0147607181753937
8.75,5.5,0.0608575973869014,0.0116015803426274
8.75,5.75,0.048705289228403,0.0089709781476354
8.75,6.0,0.039509225737979,0.0071611229480735
8.75,6.25,0.0300149882935272,0.0057358062042772
8.75,6.5,0.0247257374058386,0.0045440321587611
8.75,6.75,0.0180012846409721,0.0036281636868036
8.75,7.0,0.0142578112915008,0.0029216684420271
8.75,7.25,0.0128346916765769,0.0023476315091452
8.75,7.5,0.0095069504428284,0.0019390703405715
8.75,7.75,0.007467629337294,0.0016192873058978
8.75,8.0,0.007143193498625,0.0013285466761482
8.75,8.25,0.0053551822278284,0.001158759143258
8.75,8.5,0.0056819471448581,0.0009873370517255
8.75,8.75,0.0042606044708208,0.0008434709896035
8.75,9.0,0.0037224079476149,0.0007752474390653
8.75,9.25,0.0036491015611396,0.0007013490022075
8.75,9.5,0.0037086743345229,0.0006357972297887
8.75,9.75,0.0026223066961363,0.0005813927787152
8.75,10.0,0.0026278650410883,0.0005551164186176
8.75,10.25,0.0027944231377998,0.0005292322134557
8.75,10.5,0.0025974979595254,0.0004990952575906
8.75,10.75,0.0031281721625399,0.0004850708726336
8.75,11.0,0.0023850986331346,0.0004662152385944
8.75,11.25,0.0022637475357024,0.0004639033991109
8.75,11.5,0.0021972231331508,0.0004600901301358
8.75,11.75,0.0022190584209201,0.0004556515419668
8.75,12.0,0.0021410204370461,0.0004410124270194
8.75,12.25,0.0025065006485094,0.0004444140824823
8.75,12.5,0.0021521504268664,0.000438769675144
8.75,12.75,0.0020314020891766,0.0004394967029353
8.75,13.0,0.0022035323132649,0.0004440750722819
8.75,13.25,0.0024057849441203,0.0004289561467301
8.75,13.5,0.0023128917665852,0.0004348818237289
8.75,13.75,0.0021386840770378,0.0004393234126789
8.75,14.0,0.0020925609033977,0.0004260664729568
8.75,14.25,0.0020792260729428,0.0004374318207557
8.75,14.5,0.0023427236882154,0.0004263374963662
8.75,14.75,0.0021144019527448,0.0004436260537514
8.75,15.0,0.0020933729902589,0.0004355883300345
8.75,15.25,0.0022855601444612,0.0004352649337226
8.75,15.5,0.0021777761281493,0.000431948597903
8.75,15.75,0.00257159847833,0.0004370227018467
8.75,16.0,0.0022588210683613,0.0004333644373037
8.75,16.25,0.0021950162855258,0.0004334779128675
8.75,16.5,0.0020933966890559,0.0004395195129245
8.75,16.75,0.0024265993575213,0.0004339659632785
8.75,17.0,0.0019625689423537,0.0004306317881382
8.75,17.25,0.0022629294164741,0.0004309845087184
8.75,17.5,0.0022202626470685,0.0004323073591569
8.75,17.75,0.0020959411003856,0.00042913803596
8.75,18.0,0.0022137096085725,0.0004247142472551
8.75,18.25,0.0024758737605285,0.0004298764565345
8.75,18.5,0.0023601867821014,0.0004468883569579
8.75,18.75,0.0021756774396881,0.0004229967664889
8.75,19.0,0.0022599579986146,0.000429588975481
8.75,19.25,0.0020672201975987,0.0004337278530784
8.75,19.5,0.0022154236422237,0.0004373082223998
8.75,19.75,0.0021455760532294,0.0004319960626965
8.75,20.0,0.0018820689424231,0.0004451272874829
8.75,20.25,0.0021234502230528,0.0004165040660402
8.75,20.5,0.0019940668692794,0.0004374273042673
8.75,20.75,0.0022832130564655,0.0004263845723089
8.75,21.0,0.0021483462079595,0.0004302301721223
8.75,21.25,0.0023658421947381,0.000433898118704
8.75,21.5,0.0021534888401481,0.0004342331650686
8.75,21.75,0.0020613007712689,0.0004255941792376
8.75,22.0,0.0019399665153944,0.0004371954230949
8.75,22.25,0.0022001437329518,0.0004289630836772
8.75,22.5,0.0022473431933129,0.0004244036369891
8.75,22.75,0.0021828423853013,0.0004344031055428
8.75,23.0,0.0024039545715357,0.0004300832431801
9.0,2.5,0.4753392953352692,0.187065282616424
9.0,2.75,0.4492499819317233,0.1515213955830922
9.0,3.0,0.4040607425854808,0.1222291144634323
9.0,3.25,0.3634488001354485,0.097178822462365
9.0,3.5,0.3115141491851863,0.0778244252102185
9.0,3.75,0.275130798346739,0.0625085879266073
9.0,4.0,0.234838802807503,0.0492388227763236
9.0,4.25,0.1939035586169053,0.038219972540001
9.0,4.5,0.1577174480514673,0.0299002464159822
9.0,4.75,0.1214024114448999,0.0235855765910912
9.0,5.0,0.0976578059268923,0.0187267211282116
9.0,5.25,0.0775649261859632,0.0140979729692031
9.0,5.5,0.063441188835946,0.0113608952060074
9.0,5.75,0.0471412424007359,0.0089238426238128
9.0,6.0,0.0414862548418012,0.0071526214037688
9.0,6.25,0.0318939262142717,0.0056392683876308
9.0,6.5,0.0235607303232828,0.00439213694387
9.0,6.75,0.0198455403039523,0.0035178503166392
9.0,7.0,0.0154736550611475,0.0028327990486925
9.0,7.25,0.0121587471918782,0.0022920685615956
9.0,7.5,0.0120767176342385,0.001847693462683
9.0,7.75,0.008293128561199,0.0015461863938474
9.0,8.0,0.0067237436092837,0.0012296804977414
9.0,8.25,0.0052925940308734,0.0010614416211601
9.0,8.5,0.0041617800115259,0.000910170236581
9.0,8.75,0.0038751406369861,0.0007463826271324
9.0,9.0,0.0033245405860805,0.0006661556905779
9.0,9.25,0.0026922912999024,0.0006006876640604
9.0,9.5,0.0027663203897375,0.0005502586733392
9.0,9.75,0.0023206988943213,0.0004984344604146
9.0,10.0,0.0023864553592495,0.0004603455953593
9.0,10.25,0.0020061313930714,0.000428788200692
9.0,10.5,0.0019647062913141,0.0004043734345857
9.0,10.75,0.0017969577209421,0.000401052511196
9.0,11.0,0.0018055013882891,0.0003837628779859
9.0,11.25,0.0019158165569394,0.0003674686191694
9.0,11.5,0.0019000357945371,0.0003645278162033
9.0,11.75,0.0017485580660575,0.0003530933402213
9.0,12.0,0.0017194145380787,0.0003573363491865
9.0,12.25,0.0017805040995275,0.0003490015254552
9.0,12.5,0.0016199273239528,0.0003505951744038
9.0,12.75,0.0018032680852799,0.0003358796764931
9.0,13.0,0.0017420410695086,0.0003465381292182
9.0,13.25,0.0018301116070803,0.0003381836813417
9.0,13.5,0.0017996735304088,0.0003384653778102
9.0,13.75,0.0018819422593546,0.0003326224212178
9.0,14.0,0.0014840473680654,0.0003409107009935
9.0,14.25,0.0017823575863938,0.0003409337056841
9.0,14.5,0.001688068836613,0.000328725097428
9.0,14.75,0.0017702470627162,0.0003454883452215
9.0,15.0,0.0015270586335867,0.0003368631409157
9.0,15.25,0.0019976465954863,0.000340113675971
9.0,15.5,0.0015743034496196,0.000338651490453
9.0,15.75,0.0015975411674701,0.0003368498711706
9.0,16.0,0.0015433441799423,0.0003348875392484
9.0,16.25,0.0014799035202425,0.0003372956577131
9.0,16.5,0.00146585701436,0.0003340388615879
9.0,16.75,0.0015407708150379,0.0003332070554124
9.0,17.0,0.001596249732644,0.0003355287165289
9.0,17.25,0.0015496045314881,0.0003346374987464
9.0,17.5,0.0016605447467139,0.0003377489586811
9.0,17.75,0.001790509808677,0.0003348300071248
9.0,18.0,0.0014988321745576,0.0003347106499916
9.0,18.25,0.0015479657532883,0.0003348071880323
9.0,18.5,0.0026227317874131,0.0003355125833243
9.0,18.75,0.0018065251024528,0.0003337195876576
9.0,19.0,0.001706177410429,0.0003325967223184
9.0,19.25,0.001597307099968,0.0003361931675032
9.0,19.5,0.0017435356277675,0.0003378652793298
9.0,19.75,0.0016265204328486,0.0003325560942818
9.0,20.0,0.0015193955109003,0.0003370996482516
9.0,20.25,0.0015234223636501,0.0003352038725333
9.0,20.5,0.0020046539875052,0.0003433358035874
9.0,20.75,0.0015431583662249,0.0003379070029424
9.0,21.0,0.001927511099137,0.0003302912313947
9.0,21.25,0.0017261408481972,0.0003357295257908
9.0,21.5,0.0015718862491369,0.0003345153789831
9.0,21.75,0.0019032266869648,0.0003268657749521
9.0,22.0,0.001683789058999,0.0003273674138269
9.0,22.25,0.0017996301139555,0.0003284900703223
9.0,22.5,0.0016531660053849,0.0003340772245111
9.0,22.75,0.0017896266329222,0.0003294263369861
9.0,23.0,0.0015008534240008,0.0003421925843117
9.25,2.5,0.4766173861697521,0.1832012678406825
9.25,2.75,0.4488342718437118,0.1476546049534435
9.25,3.0,0.403971329428383,0.1227562203848414
9.25,3.25,0.3698165617156522,0.0997431389864149
9.25,3.5,0.3235011230762993,0.0780027901574476
9.25,3.75,0.267528680518545,0.0623990501567499
9.25,4.0,0.2269009275794959,0.0489756506277953
9.25,4.25,0.1846669909769603,0.0387324136215102
9.25,4.5,0.1553863049979899,0.0301714631858158
9.25,4.75,0.1246679325745926,0.0232443796097663
9.25,5.0,0.1016522239909958,0.0181930862999609
9.25,5.25,0.0744334069285296,0.0145759215115298
9.25,5.5,0.0571094168034559,0.0114213599033869
9.25,5.75,0.0464451179289884,0.0088643385759562
9.25,6.0,0.0380507889698303,0.0070244457796011
9.25,6.25,0.029262959307498,0.0055497096375968
9.25,6.5,0.025156993683539,0.0043521533360934
9.25,6.75,0.0190275859304891,0.0034506797334365
9.25,7.0,0.0150952868226776,0.0027450597489521
9.25,7.25,0.0122151305307796,0.0022103577691176
9.25,7.5,0.0084891145554528,0.0017913403958137
9.25,7.75,0.0079935447429842,0.0014330108006737
9.25,8.0,0.0058075624425562,0.0012033803091234
9.25,8.25,0.0049614468423378,0.0009776707329835
9.25,8.5,0.0048097780631844,0.0008200838886583
9.25,8.75,0.0036038567371758,0.0006766205766011
9.25,9.0,0.0031581804599282,0.0005933139214717
9.25,9.25,0.0025037346732917,0.0005227480048207
9.25,9.5,0.0022388511328744,0.0004621641044679
9.25,9.75,0.0020452244972903,0.0004317821606653
9.25,10.0,0.0017989018606665,0.0003820538532819
9.25,10.25,0.0016757664922324,0.0003555426987009
9.25,10.5,0.001589373531492,0.0003340064938111
9.25,10.75,0.0014925828036257,0.0003099975861088
9.25,11.0,0.0014740891089618,0.0003116664735818
9.25,11.25,0.0013436575484586,0.0002959679930578
9.25,11.5,0.0014787131571711,0.000291543360957
9.25,11.75,0.0014576743154947,0.0002834610813394
9.25,12.0,0.0012522802211727,0.0002834836002598
9.25,12.25,0.001431436945779,0.000275813617514
9.25,12.5,0.0013748044614845,0.000272402702937
9.25,12.75,0.0013310652852947,0.0002722382471183
9.25,13.0,0.0013631881183275,0.0002662468236934
9.25,13.25,0.001430275262787,0.000264635116692
9.25,13.5,0.001567523701617,0.000265225375809
9.25,13.75,0.0015416751841981,0.0002700723801092
9.25,14.0,0.0012279314694385,0.000263307028113
9.25,14.25,0.0011415179506256,0.0002672338435524
9.25,14.5,0.0013583615540912,0.0002623648113543
9.25,14.75,0.0014128055662962,0.0002655294628816
9.25,15.0,0.0013157665006299,0.0002647509788661
9.25,15.25,0.0013486176313824,0.0002720838952852
9.25,15.5,0.0013775844359375,0.0002640753444712
9.25,15.75,0.0011178383879599,0.0002582613387
9.25,16.0,0.0017335695175219,0.000262696219068
9.25,16.25,0.001266649972668,0.0002575871255013
9.25,16.5,0.001352790387718,0.0002629657998319
9.25,16.75,0.0012609997675723,0.0002671165334834
9.25,17.0,0.0014165603594234,0.0002550781478973
9.25,17.25,0.0014211916698158,0.0002552975608009
9.25,17.5,0.0014660364393893,0.0002650891062669
9.25,17.75,0.001108234729216,0.0002592215318599
9.25,18.0,0.0012419235491618,0.0002612181554046
9.25,18.25,0.0013406859669978,0.0002651726503342
9.25,18.5,0.0013552660845284,0.0002588848099565
9.25,18.75,0.0015409754931464,0.0002647698505464
9.25,19.0,0.0010743476714523,0.0002641136754079
9.25,19.25,0.0012624633532119,0.0002639793874817
9.25,19.5,0.0012340270938913,0.0002634447799219
9.25,19.75,0.0015417544116396,0.000260168634578
9.25,20.0,0.0012109889668447,0.0002632880417418
9.25,20.25,0.0013726898379803,0.0002544180455395
9.25,20.5,0.0011229877314134,0.0002649408713907
9.25,20.75,0.0013798531932571,0.0002611124628922
9.25,21.0,0.0011677444914181,0.0002599268555681
9.25,21.25,0.0013241400006457,0.0002611845200135
9.25,21.5,0.001248202342258,0.0002600142055157
9.25,21.75,0.0011401741561526,0.000254915439278
9.25,22.0,0.0013251117910911,0.000263552336029
9.25,22.25,0.0011194550961641,0.0002644949289915
9.25,22.5,0.0012617708784394,0.0002647912189438
9.25,22.75,0.0013203108942105,0.0002678566839787
9.25,23.0,0.0012049398637067,0.0002650688250073
9.5,2.5,0.4704799230685038,0.188298369826118
9.5,2.75,0.4464791305891408,0.1511866931087501
9.5,3.0,0.4112966246722861,0.1210373616321725
9.5,3.25,0.3699150790531366,0.0987423285767647
9.5,3.5,0.3194997595707686,0.0779181545087729
9.5,3.75,0.2743843868606673,0.0598967430827742
9.5,4.0,0.2260933243683163,0.0480552351289611
9.5,4.25,0.1858903301427139,0.0383054536397306
9.5,4.5,0.1536919169392245,0.0298193291774792
9.5,4.75,0.1253082033632771,0.0235024176646051
9.5,5.0,0.0943183820946901,0.0185197032145733
9.5,5.25,0.0756694330400643,0.0141395162756573
9.5,5.5,0.0573563575230919,0.0112849930697399
9.5,5.75,0.0470342838567435,0.0088893702978608
9.5,6.0,0.0368117841296895,0.0068420632586945
9.5,6.25,0.0295631897397072,0.0052772181590172
9.5,6.5,0.0261187490274358,0.0042855511795983
9.5,6.75,0.018076740836487,0.0034205353308862
9.5,7.0,0.0173934384712254,0.0026983898709519
9.5,7.25,0.0110305704469521,0.0021654044563337
9.5,7.5,0.0082570205894942,0.0016654474708429
9.5,7.75,0.0070510967172678,0.0013720391211981
9.5,8.0,0.0057134455228008,0.0011187550648424
9.5,8.25,0.0042152193548084,0.000936391254948
9.5,8.5,0.0040769054873079,0.0007464706542965
9.5,8.75,0.0031599392526201,0.0006416447881672
9.5,9.0,0.0026448810380931,0.0005293006224998
9.5,9.25,0.0024727371823936,0.0004662686961119
9.5,9.5,0.0025113910326981,0.0003934587989679
9.5,9.75,0.002075076868129,0.0003651254728456
9.5,10.0,0.0015278958665684,0.0003287262979806
9.5,10.25,0.0012249707277773,0.0003047565697695
9.5,10.5,0.0014595124526765,0.0002785795505669
9.5,10.75,0.0011404893622678,0.0002659487358949
9.5,11.0,0.0013032243880349,0.0002452399112515
9.5,11.25,0.0012052713782162,0.0002396160224825
9.5,11.5,0.0011129027499136,0.0002286970309497
9.5,11.75,0.0011060445942134,0.0002285897504393
9.5,12.0,0.001096779538697,0.0002203016138186
9.5,12.25,0.0010877682221407,0.0002134884651965
9.5,12.5,0.001172672279288,0.0002117898838206
9.5,12.75,0.0010654364962002,0.0002134477084797
9.5,13.0,0.0010097273106089,0.0002115309885812
9.5,13.25,0.0009734565966924,0.0002125400187431
9.5,13.5,0.0010152407339406,0.0002078592346802
9.5,13.75,0.0010122563845136,0.000207347055
9.5,14.0,0.000891739557397,0.0002074796623365
9.5,14.25,0.0009235863643218,0.0002039891844156
9.5,14.5,0.0010027582303958,0.0002056245600295
9.5,14.75,0.0010330986634562,0.0002043107613814
9.5,15.0,0.0009333012694178,0.0002054988647393
9.5,15.25,0.0010064536105533,0.0002092494883378
9.5,15.5,0.0009575383368053,0.0002095058718587
9.5,15.75,0.0009003287323082,0.0002119288559251
9.5,16.0,0.0010459218403084,0.0002066968334955
9.5,16.25,0.0010203962927522,0.0002040867052302
9.5,16.5,0.0009198198155126,0.0002053784663384
9.5,16.75,0.001242176436103,0.0002044361815574
9.5,17.0,0.0009722856896412,0.0002073185413998
9.5,17.25,0.0011547540705826,0.0002031556802369
9.5,17.5,0.0010829059317681,0.0002050811576215
9.5,17.75,0.0009868180197647,0.0002028317812895
9.5,18.0,0.0008728297456802,0.0002009057744877
9.5,18.25,0.0009050156526144,0.0002000363760918
9.5,18.5,0.001070162283552,0.0002031019615803
9.5,18.75,0.0010810947870233,0.0002004925288714
9.5,19.0,0.0010714943274501,0.0002030839835783
9.5,19.25,0.0009492408959697,0.0002012087121952
9.5,19.5,0.0009855254939804,0.0002030199104728
9.5,19.75,0.0008822192389315,0.0002008702891855
9.5,20.0,0.0010853766343747,0.0002020016423045
9.5,20.25,0.0010620888995798,0.0002076123305248
9.5,20.5,0.0008894535309514,0.0002076444521006
9.5,20.75,0.0012851213343877,0.0002004863922534
9.5,21.0,0.0010308858917228,0.0002046387493451
9.5,21.25,0.0009373024854457,0.0002018559991557
9.5,21.5,0.0009198127301939,0.000205411428591
9.5,21.75,0.0009201525240462,0.0002050220621609
9.5,22.0,0.000913688538257,0.0002021959760327
9.5,22.25,0.0009225116989441,0.0002061151679303
9.5,22.5,0.0008521245803909,0.0002065891732517
9.5,22.75,0.0010167189434083,0.0002064243982393
