condition_index,replicate_number,final_generation,final_state,initial_size,s,m,q,r,l,idle,final_total_cells,final_sensitive,final_transient,final_resistant,final_n_clones,fraction_sensitive,fraction_transient,fraction_resistant,treatment_schedule,drug_type,doses_given,treatment_active_at_end,total_cell_events,total_driver_mutations,mutation_rate
1,14,1483,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4022039243,13234223,4008803751,1269,1084,0.003290426124765685,0.9967092583636434,3.1551159084501256e-07,off,abs,0,False,385836507194,8163,2.1156629421527534e-08
1,15,1585,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4033946040,13603237,4020342778,25,1053,0.003372191116369023,0.9966278026862253,6.1974056549353345e-09,off,abs,0,False,386699884296,8061,2.084562299436763e-08
1,16,1509,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4035725222,13414563,4022310475,184,1069,0.003323953505772153,0.996676000901431,4.559279680315163e-08,off,abs,0,False,386417473047,8061,2.0860857912135716e-08
1,17,1538,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4017358780,11708684,4005650095,1,1063,0.002914522859718295,0.997085476891362,2.489197641441425e-10,off,abs,0,False,385384576206,8135,2.110878458107153e-08
1,18,1518,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4016962304,17509718,3999452578,8,1079,0.004358945062183984,0.9956410529462614,1.991554661101445e-09,off,abs,0,False,385264913091,8092,2.1003729447038073e-08
1,19,1509,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4034713196,23073082,4011640066,48,1062,0.005718642411280824,0.9942813456919628,1.1896756390909526e-08,off,abs,0,False,387196593514,7977,2.0601937448893317e-08
1,20,1562,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4037261234,12913387,4024347836,11,1119,0.003198551258276095,0.9968014460171045,2.724619330392332e-09,off,abs,0,False,387175859903,8147,2.1042117662090518e-08
1,21,1539,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4039981749,18955411,4021026091,247,1123,0.004691954612094957,0.995307984249015,6.1138890060862e-08,off,abs,0,False,387704702809,8320,2.1459631363044852e-08
1,22,1573,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4033940492,10886302,4023054174,16,1065,0.0026986768946119593,0.997301319139043,3.966345074185096e-09,off,abs,0,False,385986660744,7934,2.0555114481694767e-08
1,23,1558,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4038979860,12363899,4026615955,6,1080,0.0030611440087745323,0.9969388545057019,1.4855236242747692e-09,off,abs,0,False,387267484079,8207,2.1192070951987868e-08
1,24,1595,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4021009159,12707539,4008301588,32,1050,0.003160286012171205,0.9968397060296276,7.958201221296945e-09,off,abs,0,False,385322848802,8061,2.092011938835785e-08
1,25,1515,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4027106510,15191560,4011914913,37,1086,0.0037723263495208622,0.996227664462741,9.187738121185178e-09,off,abs,0,False,384165951091,8084,2.1042989304601563e-08
1,26,1517,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4036671977,11019939,4025651782,256,1049,0.002729956524282627,0.9972699800571385,6.341857883390756e-08,off,abs,0,False,386940835421,8170,2.1114339072305107e-08
1,27,1431,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4020395046,9641336,4010753689,21,953,0.002398106626261125,0.9976018881503715,5.223367295931147e-09,off,abs,0,False,274140151058,5834,2.128108552316985e-08
1,28,1556,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4005068413,15926759,3989141624,30,1086,0.0039766509226917416,0.9960233415867995,7.490508752016167e-09,off,abs,0,False,384356521267,8292,2.1573720078082967e-08
1,29,1550,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4036089913,11388757,4024701114,42,1090,0.002821730250190291,0.9971782593436986,1.0406111089032124e-08,off,abs,0,False,386876284039,8274,2.1386681844695135e-08
1,30,1544,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4032896138,10434756,4022461359,23,1101,0.002587410050479212,0.9974125842464232,5.703097529163296e-09,off,abs,0,False,385246313326,8124,2.1087807252097894e-08
1,31,1529,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4033328925,13109525,4020218795,605,1102,0.003250299007041683,0.9967495509927944,1.500001639464602e-07,off,abs,0,False,386627479685,7942,2.054173698794159e-08
1,32,1534,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4013229652,14471109,3998758485,58,1031,0.0036058512108292375,0.9963941343369701,1.4452200603844238e-08,off,abs,0,False,384707216558,8191,2.129151637259472e-08
1,33,1521,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4028676935,18557127,4010118306,1502,1058,0.00460625840676897,0.9953933687661157,3.7282711526234606e-07,off,abs,0,False,386034836784,8195,2.1228654046539818e-08
1,34,1519,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4004067929,13872732,3990195190,7,1092,0.0034646595027833754,0.9965353387489946,1.74822208916626e-09,off,abs,0,False,384211707437,8015,2.0860894774567055e-08
1,35,1492,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4021709593,12079953,4009629624,16,1089,0.003003686049590901,0.9969963099720015,3.978407597567177e-09,off,abs,0,False,385855330703,8056,2.087829131535532e-08
1,36,1521,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4009911349,15098361,3994812976,12,1076,0.003765260547160291,0.9962347364602548,2.9925848617557555e-09,off,abs,0,False,384754390264,8219,2.1361679575275323e-08
1,37,1500,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4012805329,15044141,3997761159,29,1086,0.0037490333486346903,0.9962509594245009,7.22686440591098e-09,off,abs,0,False,384987761947,8188,2.126820852328084e-08
1,38,1520,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4004060258,15444729,3988615365,164,1052,0.0038572668753278287,0.9961426921662476,4.0958424557256e-08,off,abs,0,False,384045124713,7954,2.0711107857296945e-08
1,39,1487,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4027435324,17656557,4009778714,53,1047,0.004384069657129521,0.9956159171831309,1.3159739570283414e-08,off,abs,0,False,385636608639,7947,2.0607483371578192e-08
1,40,1432,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4018913717,11165930,4007747729,58,975,0.0027783452908600975,0.9972216402773795,1.443176044179801e-08,off,abs,0,False,291503151812,6281,2.154693683741308e-08
1,41,1549,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4017581618,9827508,4007754067,43,1124,0.0024461252898932396,0.9975538640071506,1.0702956178250814e-08,off,abs,0,False,385199416864,8116,2.1069606143421203e-08
1,42,1548,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4016778040,16578729,4000199242,69,1041,0.004127369955448173,0.9958726128666049,1.7177946929823386e-08,off,abs,0,False,384850565045,8103,2.1054925563257334e-08
1,43,1543,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4013191811,14711086,3998480543,182,1057,0.003665682253132655,0.9963342723964309,4.535043640354921e-08,off,abs,0,False,380130598397,7878,2.072445636636804e-08
1,44,1515,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4011536426,11763845,3999772481,100,1033,0.002932503597313714,0.9970674714745816,2.492810469122735e-08,off,abs,0,False,384882479741,8090,2.101940313168847e-08
1,45,1545,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4013349583,16835420,3996513687,476,1083,0.0041948551083893955,0.9958050262874396,1.1860417094395935e-07,off,abs,0,False,385008582437,8159,2.119173538510685e-08
1,46,1563,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4014076379,10155245,4003921073,61,1110,0.0025299082631132963,0.9974700765403647,1.5196521999214304e-08,off,abs,0,False,384798435948,8069,2.0969419951307728e-08
1,47,1514,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4021711870,13302148,4008409595,127,1078,0.003307583544019527,0.9966923848773881,3.15785924266126e-08,off,abs,0,False,385844468082,8102,2.0998098120401603e-08
1,48,1518,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4025043617,12923150,4012120355,112,1094,0.0032106857042289785,0.9967892864699855,2.7825785421793107e-08,off,abs,0,False,382497976095,8239,2.1539983254587734e-08
1,49,1535,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4017708354,13640231,4004067440,683,1021,0.0033950276620800237,0.9966048023405135,1.6999740643693324e-07,off,abs,0,False,382141333598,7917,2.0717465774923006e-08
1,50,1525,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4011725382,16573460,3995151882,40,1119,0.004131254864643175,0.9958687351645846,9.970772221716347e-09,off,abs,0,False,385078889896,8143,2.114631628391579e-08
1,51,1524,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4015663974,11197995,4004465960,19,1131,0.0027885786939602134,0.9972114165745682,4.731471588015895e-09,off,abs,0,False,383275207417,8232,2.1478039384487652e-08
1,52,1500,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4041885025,16267558,4025617186,281,1082,0.004024745359994499,0.9959751851179883,6.952201714347379e-08,off,abs,0,False,386928734080,8093,2.0915996376549075e-08
1,53,1547,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4028887214,12197469,4016689649,96,1105,0.0030275032166735658,0.996972472955407,2.3827919447933198e-08,off,abs,0,False,386044564415,8202,2.1246251744093478e-08
1,54,1414,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4021749390,9290023,4012459341,26,915,0.0023099457721307694,0.9976900477630208,6.46484837286194e-09,off,abs,0,False,245896668651,5157,2.0972223935734998e-08
1,55,1586,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4017400103,15537571,4001862450,82,1092,0.0038675687264500477,0.9961324108623393,2.0411210707832255e-08,off,abs,0,False,385554620503,8178,2.1211002449745942e-08
1,56,1541,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4037067329,13763676,4023303646,7,1102,0.0034093253538601065,0.9965906729122079,1.7339319435462405e-09,off,abs,0,False,387288875345,8044,2.077002597307847e-08
1,57,1588,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4033374424,17851530,4015522883,11,1100,0.0044259540829577095,0.9955740431897974,2.7272449427323487e-09,off,abs,0,False,381780317494,8084,2.1174480793203926e-08
1,58,1509,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4012008057,14619418,3997381621,7018,1047,0.0036439154140013733,0.9963543353372682,1.7492487303845911e-06,off,abs,0,False,384823391908,8087,2.1014834778893494e-08
1,59,1555,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4025191583,14242709,4010948707,167,1060,0.003538392820891477,0.9964615656904001,4.148870843944622e-08,off,abs,0,False,386257431188,7966,2.062355143692439e-08
1,60,1429,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4060540595,7464069,4053076521,5,890,0.0018381958818958685,0.998161802886741,1.2313631357747822e-09,off,abs,0,False,230687296274,4936,2.1396930302296494e-08
1,61,1549,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4008648685,10853785,3997794733,167,1044,0.0027075919724803723,0.9972923663675956,4.165992410981258e-08,off,abs,0,False,384337701151,8003,2.0822833607093236e-08
1,62,1507,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4024620165,14703809,4009916270,86,1033,0.003653465022083643,0.9963465136094402,2.1368476147860278e-08,off,abs,0,False,386018496850,8128,2.105598583054013e-08
1,63,1583,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4021157309,8696767,4012460537,5,1122,0.0021627522456122844,0.9978372465109646,1.243423128164917e-09,off,abs,0,False,384617899855,8147,2.1182061477303576e-08
1,64,1521,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4009181910,12498276,3996682700,934,1083,0.003117413048488987,0.9968823539862774,2.3296523354810808e-07,off,abs,0,False,383794345477,8267,2.1540181864131774e-08
1,65,1504,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4032680732,13727100,4018953357,275,1073,0.003403963991265947,0.9965959678158821,6.819285192051747e-08,off,abs,0,False,385763484465,8140,2.110101222071094e-08
1,66,1548,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4022675304,12463538,4010211710,56,1077,0.003098320659290278,0.9969016654196259,1.3921083798216492e-08,off,abs,0,False,385922900887,8181,2.119853468451056e-08
1,67,1537,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4025643667,11244292,4014399223,152,1106,0.002793166243742457,0.9972067959983205,3.775793700918239e-08,off,abs,0,False,385622687573,8080,2.0953124026112757e-08
1,68,1556,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4033319210,14853713,4018465435,62,1116,0.0036827516560485676,0.9963172329719968,1.5371954653695757e-08,off,abs,0,False,386395366311,8101,2.096557232904213e-08
1,69,1512,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4031197446,18132056,4013065303,87,1102,0.0044979329945725515,0.9955020454237508,2.1581676701627877e-08,off,abs,0,False,386866978290,8054,2.0818525363936924e-08
1,70,1565,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4031565662,14803690,4016761917,55,1096,0.0036719456511731742,0.9963280407064842,1.3642342606101897e-08,off,abs,0,False,386870758877,8049,2.0805397707917915e-08
1,71,1458,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4018694734,10245653,4008449081,0,971,0.002549497704644515,0.9974505022953555,0.0,off,abs,0,False,312671385256,6761,2.1623341050107366e-08
1,72,1541,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4008637887,11491272,3997146575,40,1025,0.002866627598682874,0.9971333624228653,9.978451815196347e-09,off,abs,0,False,377325433692,7823,2.073276620516838e-08
1,73,1558,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4008579940,13617686,3994962136,118,1055,0.003397134697031887,0.9966028358661098,2.9436858380327073e-08,off,abs,0,False,382728714304,8031,2.0983531414946324e-08
1,74,1554,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4015653708,15852532,3999801145,31,1002,0.0039476840267422784,0.9960523082534686,7.719789168633164e-09,off,abs,0,False,383388891190,7921,2.0660483863823036e-08
1,75,1567,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4008314934,11637864,3996677064,6,1047,0.0029034305416681112,0.9970965679614435,1.4968883680036705e-09,off,abs,0,False,383886954824,8166,2.127188719852138e-08
1,76,1587,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4022235563,14159839,4008075410,314,1039,0.003520390285008278,0.9964795316489523,7.806603941560347e-08,off,abs,0,False,385722687693,7949,2.060806961483862e-08
1,77,1439,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4014642387,7861114,4006781229,44,916,0.0019581106465311675,0.9980418783935885,1.0959880297801478e-08,off,abs,0,False,260340529020,5567,2.1383531872489703e-08
1,78,1545,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4011864578,16700194,3995164359,25,1021,0.004162701326355688,0.9958372924421279,6.2315164218387036e-09,off,abs,0,False,385073008426,8125,2.1099894882820364e-08
1,79,1562,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4006017532,14903857,3991113248,427,1091,0.003720367392540907,0.9962795260178108,1.0658964834505372e-07,off,abs,0,False,384304445281,7970,2.07387660951265e-08
1,80,1560,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4011970947,12439064,3999531873,10,1079,0.003100487058437315,0.9968995104490223,2.492540482497168e-09,off,abs,0,False,384779586205,8226,2.1378473013943658e-08
1,81,1535,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4014486813,12062018,4002424781,14,1090,0.0030046226483893047,0.9969953738642409,3.4873697815282873e-09,off,abs,0,False,384618631501,8128,2.1132621600466765e-08
1,82,1586,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4016962884,10403731,4006559111,42,1068,0.0025899494967800652,0.9974100400475595,1.0455660461113686e-08,off,abs,0,False,385077966403,8144,2.1148963873661282e-08
1,83,1526,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4013248827,17759098,3995489718,11,1128,0.00442511759563021,0.9955748796634483,2.740921501302167e-09,off,abs,0,False,382367760135,8092,2.1162872092414413e-08
1,84,1582,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4022789940,10626109,4012163811,20,1112,0.0026414774717269975,0.997358517556599,4.971673962175614e-09,off,abs,0,False,380054989266,7966,2.0960124784533765e-08
1,85,1513,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4014717424,10985858,4003731558,8,1091,0.0027363963237677673,0.997263601683564,1.992668264066597e-09,off,abs,0,False,349901480980,7354,2.1017344594835673e-08
1,86,1533,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4006392384,11908196,3994484111,77,1011,0.0029722989808878392,0.9970276817998264,1.9219285736341894e-08,off,abs,0,False,384324019317,7995,2.0802759125511552e-08
1,87,1569,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4010262020,16541728,3993720266,26,1101,0.0041248496775280535,0.995875143839105,6.483366889827313e-09,off,abs,0,False,382731701347,8020,2.0954626888167658e-08
1,88,1497,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4027756250,16378726,4011377496,28,1064,0.004066464051790622,0.995933528996448,6.951761293896571e-09,off,abs,0,False,385116500984,8042,2.0881992798158788e-08
1,89,1514,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4037885109,13205019,4024680084,6,1059,0.0032702810118513453,0.9967297175022223,1.4859263792886684e-09,off,abs,0,False,349514841854,7334,2.0983372154088875e-08
1,90,1485,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4025831444,19923023,4005908409,12,1099,0.004948797106171144,0.9950511999130781,2.980750726134971e-09,off,abs,0,False,386391800122,8272,2.1408321805452873e-08
1,91,1510,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4039987673,14333882,4025652715,1076,1155,0.0035480014198548274,0.9964517322426989,2.6633744632220317e-07,off,abs,0,False,384099328863,8219,2.1398110807247832e-08
1,92,1577,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4008247645,12273844,3995973772,29,1082,0.003062147124395055,0.996937845640523,7.23508190322906e-09,off,abs,0,False,384036542103,8104,2.1102158548824966e-08
1,93,1511,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4008036249,14294446,3993741792,11,1043,0.0035664462873973373,0.9964335509681165,2.744486156467394e-09,off,abs,0,False,383890286812,8124,2.1162296309879056e-08
1,94,1505,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4036476412,15209716,4021266688,8,1066,0.003768067603413509,0.9962319304146598,1.981926607131131e-09,off,abs,0,False,387252520757,8178,2.1118003270872638e-08
1,95,1577,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4019901207,12072794,4007828398,15,1054,0.003003256393211158,0.9969967398753539,3.731434984989172e-09,off,abs,0,False,385213504350,8029,2.0842986835438028e-08
1,96,1525,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4016057876,15071393,4000986474,9,1081,0.0037527828197065553,0.9962472149392899,2.2410035606767733e-09,off,abs,0,False,385193376731,8098,2.102320675585043e-08
1,97,1545,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4019706316,16506605,4003199240,471,1067,0.004106420644288681,0.995893462182972,1.1717273924347064e-07,off,abs,0,False,382942433306,8039,2.0992711438630855e-08
1,98,1547,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4037101370,11918166,4025183196,8,1063,0.0029521592121923854,0.9970478388061879,1.9816197976718133e-09,off,abs,0,False,387198810871,8083,2.0875580639871723e-08
1,99,1513,relapsed,1000,0.01674503385000483,3.034522445620537e-08,0.0031070544580226794,1.4038681718988534e-10,4.821041712543389e-06,0.37683087527878495,4019204599,11683896,4007520585,118,1060,0.002907016976171608,0.9970929536647856,2.935904283881419e-08,off,abs,0,False,376658976281,7917,2.1019013215003424e-08
2,0,295,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4127527690,3309904853,156,817622681,15627,0.801909787551298,3.779502203654508e-08,0.19809017465367992,off,abs,0,False,56457176078,37016,6.556473874793083e-07
2,1,306,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4194046597,4070494443,329,123551825,16187,0.9705410631135151,7.844452663814789e-08,0.029458858441958318,off,abs,0,False,59819846797,38473,6.431477521257952e-07
2,2,316,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4146933428,4063635208,394,83297826,17763,0.9799132970311092,9.500996503578306e-08,0.02008660795892574,off,abs,0,False,73189827017,46865,6.403212291937039e-07
