K,Id,Parent,ParentType,N,Ns,Nr,Nq,T
2853,53063,66,Q,128,0,0,128,2902
2853,53076,66,Q,156,0,0,156,2902
2853,53083,66,Q,88,0,0,88,2902
2853,53085,66,Q,4,0,0,4,2902
2853,53089,66,Q,43,0,0,43,2902
2853,53129,66,Q,84,0,0,84,2902
2853,53157,66,Q,56,0,0,56,2902
2853,53172,66,Q,32,0,0,32,2902
2853,53180,240,Q,152,0,0,152,2902
2853,53182,240,Q,129,0,0,129,2902
2853,53203,240,Q,52,0,0,52,2902
2853,53224,240,Q,13,0,0,13,2902
2853,53230,240,Q,20,0,0,20,2902
2853,53254,240,Q,126,0,0,126,2902
2853,53259,240,Q,62,0,0,62,2902
2853,53273,240,Q,33,0,0,33,2902
2853,53279,240,Q,97,0,0,97,2902
2853,53283,240,Q,177,0,0,177,2902
2853,53288,240,Q,27,0,0,27,2902
2853,53290,240,Q,31,0,0,31,2902
2853,53295,240,Q,9,0,0,9,2902
2853,53298,240,Q,3,0,0,3,2902
2853,53326,240,Q,105,0,0,105,2902
2853,53377,240,Q,40,0,0,40,2902
2853,53387,240,Q,72,0,0,72,2902
2853,53393,240,Q,12,0,0,12,2902
2853,53394,240,Q,9,0,0,9,2902
2853,53399,240,Q,128,0,0,128,2902
2854,53431,0,Q,69,0,0,69,2902
2854,53448,0,Q,30,0,0,30,2902
2854,53456,0,Q,8,0,0,8,2902
2854,53462,0,Q,37,0,0,37,2902
2854,53466,0,Q,16,0,0,16,2902
2854,53483,0,Q,52,0,0,52,2902
2854,53491,66,Q,36,0,0,36,2902
2854,53531,66,Q,16,0,0,16,2902
2854,53547,66,Q,55,0,0,55,2902
2854,53552,66,Q,9,0,0,9,2902
2854,53554,66,Q,26,0,0,26,2902
2854,53560,66,Q,9,0,0,9,2902
2854,53577,66,Q,26,0,0,26,2902
2854,53579,66,Q,8,0,0,8,2902
2854,53608,66,Q,65,0,0,65,2902
2854,53619,66,Q,73,0,0,73,2902
2854,53645,66,Q,2,0,0,2,2902
2854,53650,66,Q,58,0,0,58,2902
2854,53653,66,Q,67,0,0,67,2902
2854,53656,66,Q,60,0,0,60,2902
2854,53715,240,Q,167,0,0,167,2902
2854,53738,240,Q,46,0,0,46,2902
2854,53742,240,Q,12,0,0,12,2902
2854,53755,240,Q,172,0,0,172,2902
2854,53757,240,Q,62,0,0,62,2902
2854,53766,240,Q,12,0,0,12,2902
2854,53787,240,Q,73,0,0,73,2902
2854,53793,240,Q,323,0,0,323,2902
2854,53803,240,Q,37,0,0,37,2902
2854,53807,240,Q,56,0,0,56,2902
2854,53811,240,Q,265,0,0,265,2902
2854,53815,240,Q,15,0,0,15,2902
2854,53835,240,Q,8,0,0,8,2902
2854,53865,240,Q,37,0,0,37,2902
2855,53870,0,Q,14,0,0,14,2902
2855,53880,0,Q,89,0,0,89,2902
2855,53895,0,Q,263,0,0,263,2902
2855,53898,0,Q,40,0,0,40,2902
2855,53902,0,Q,21,0,0,21,2902
2855,53903,0,Q,69,0,0,69,2902
2855,53912,0,Q,22,0,0,22,2902
2855,53918,0,Q,12,0,0,12,2902
2855,53919,0,Q,38,0,0,38,2902
2855,53929,0,Q,29,0,0,29,2902
2855,53937,66,Q,72,0,0,72,2902
2855,53950,66,Q,11,0,0,11,2902
2855,53973,66,Q,91,0,0,91,2902
2855,53979,66,Q,157,0,0,157,2902
2855,53987,66,Q,31,0,0,31,2902
2855,54013,66,Q,115,0,0,115,2902
2855,54018,66,Q,289,0,0,289,2902
2855,54033,66,Q,20,0,0,20,2902
2855,54048,66,Q,17,0,0,17,2902
2855,54054,66,Q,25,0,0,25,2902
2855,54069,66,Q,35,0,0,35,2902
2855,54073,66,Q,49,0,0,49,2902
2855,54074,66,Q,20,0,0,20,2902
2855,54076,66,Q,82,0,0,82,2902
2855,54088,66,Q,21,0,0,21,2902
2855,54094,66,Q,22,0,0,22,2902
2855,54096,66,Q,103,0,0,103,2902
2855,54114,240,Q,108,0,0,108,2902
2855,54118,240,Q,89,0,0,89,2902
2855,54166,240,Q,37,0,0,37,2902
2855,54186,240,Q,25,0,0,25,2902
2855,54197,240,Q,94,0,0,94,2902
2855,54204,240,Q,3,0,0,3,2902
2855,54217,240,Q,102,0,0,102,2902
2855,54219,240,Q,70,0,0,70,2902
2855,54225,240,Q,197,0,0,197,2902
2855,54250,240,Q,51,0,0,51,2902
2855,54251,240,Q,23,1,0,22,2902
2855,54257,240,Q,23,0,0,23,2902
2855,54270,240,Q,65,0,0,65,2902
2855,54274,240,Q,65,0,0,65,2902
2855,54280,240,Q,59,0,0,59,2902
2855,54299,240,Q,28,0,0,28,2902
2855,54339,240,Q,37,0,0,37,2902
2855,54346,240,Q,63,0,0,63,2902
2855,54349,31284,Q,63,0,0,63,2902
2856,54356,0,Q,69,0,0,69,2902
2856,54382,0,Q,24,0,0,24,2902
2856,54383,0,Q,18,0,0,18,2902
2856,54386,0,Q,4,0,0,4,2902
2856,54403,0,Q,8,0,0,8,2902
2856,54417,66,Q,18,0,0,18,2902
2856,54428,66,Q,45,0,0,45,2902
2856,54453,66,Q,29,0,0,29,2902
2856,54461,66,Q,15,0,0,15,2902
2856,54469,66,Q,102,0,0,102,2902
2856,54478,66,Q,63,0,0,63,2902
2856,54479,66,Q,106,0,0,106,2902
2856,54499,66,Q,70,0,0,70,2902
2856,54503,66,Q,7,0,0,7,2902
2856,54514,66,Q,17,0,0,17,2902
2856,54515,66,Q,45,0,0,45,2902
2856,54517,66,Q,47,0,0,47,2902
2856,54549,66,Q,103,0,0,103,2902
2856,54561,66,Q,44,0,0,44,2902
2856,54572,66,Q,6,0,0,6,2902
2856,54582,66,Q,25,0,0,25,2902
2856,54608,240,Q,80,0,0,80,2902
2856,54611,240,Q,62,0,0,62,2902
2856,54613,240,Q,37,0,0,37,2902
2856,54659,240,Q,29,0,0,29,2902
2856,54662,240,Q,156,0,0,156,2902
2856,54677,240,Q,18,0,0,18,2902
2856,54701,240,Q,126,0,0,126,2902
2856,54712,240,Q,40,0,0,40,2902
2856,54714,240,Q,80,0,0,80,2902
2856,54717,240,Q,77,0,0,77,2902
2856,54719,240,Q,20,0,0,20,2902
2856,54726,240,Q,12,0,0,12,2902
2856,54761,240,Q,3,0,0,3,2902
2856,54772,240,Q,35,0,0,35,2902
2856,54773,240,Q,32,0,0,32,2902
2856,54786,240,Q,40,0,0,40,2902
2856,54802,240,Q,16,0,0,16,2902
2856,54808,240,Q,8,0,0,8,2902
2857,54833,0,Q,42,0,0,42,2902
2857,54855,0,Q,50,0,0,50,2902
2857,54873,0,Q,2,0,0,2,2902
2857,54887,0,Q,2,0,0,2,2902
2857,54893,66,Q,118,0,0,118,2902
2857,54901,66,Q,50,0,0,50,2902
2857,54910,66,Q,6,0,0,6,2902
2857,54937,66,Q,32,0,0,32,2902
2857,54939,66,Q,23,0,0,23,2902
2857,54952,66,Q,48,0,0,48,2902
2857,54965,66,Q,2,0,0,2,2902
2857,54973,66,Q,114,0,0,114,2902
2857,54993,66,Q,63,0,0,63,2902
2857,54999,66,Q,46,0,0,46,2902
2857,55020,66,Q,56,0,0,56,2902
2857,55036,66,Q,5,0,0,5,2902
2857,55037,66,Q,86,0,0,86,2902
2857,55044,66,Q,6,0,0,6,2902
2857,55050,66,Q,66,0,0,66,2902
2857,55067,240,Q,133,0,0,133,2902
2857,55083,240,Q,60,0,0,60,2902
2857,55094,240,Q,52,0,0,52,2902
2857,55104,240,Q,24,0,0,24,2902
2857,55105,240,Q,38,0,0,38,2902
2857,55141,240,Q,52,0,0,52,2902
2857,55157,240,Q,4,0,0,4,2902
2857,55221,240,Q,108,0,0,108,2902
2857,55228,240,Q,29,0,0,29,2902
2857,55229,240,Q,74,0,0,74,2902
2857,55247,240,Q,4,0,0,4,2902
2857,55252,240,Q,37,0,0,37,2902
2857,55260,240,Q,177,0,0,177,2902
2858,55283,0,Q,23,0,0,23,2902
2858,55301,0,Q,106,0,0,106,2902
2858,55307,0,Q,25,0,0,25,2902
2858,55331,66,Q,4,0,0,4,2902
2858,55358,66,Q,41,0,0,41,2902
2858,55368,66,Q,8,0,0,8,2902
2858,55382,66,Q,26,0,0,26,2902
2858,55384,66,Q,24,0,0,24,2902
2858,55385,66,Q,31,0,0,31,2902
2858,55392,66,Q,148,0,0,148,2902
2858,55402,66,Q,71,0,0,71,2902
2858,55408,66,Q,28,0,0,28,2902
2858,55418,66,Q,18,0,0,18,2902
2858,55428,66,Q,61,0,0,61,2902
2858,55462,66,Q,81,0,0,81,2902
2858,55483,240,Q,88,0,0,88,2902
2858,55484,240,Q,2,0,0,2,2902
2858,55489,240,Q,67,0,0,67,2902
2858,55505,240,Q,2,0,0,2,2902
2858,55510,240,Q,87,0,0,87,2902
2858,55524,240,Q,22,0,0,22,2902
2858,55532,240,Q,59,0,0,59,2902
2858,55542,240,Q,24,0,0,24,2902
2858,55543,240,Q,19,0,0,19,2902
2858,55552,240,Q,82,0,0,82,2902
2858,55556,240,Q,52,0,0,52,2902
2858,55568,240,Q,6,0,0,6,2902
2858,55579,240,Q,4,0,0,4,2902
2858,55597,240,Q,20,0,0,20,2902
2858,55598,240,Q,47,0,0,47,2902
2858,55613,240,Q,73,0,0,73,2902
2858,55615,240,Q,68,0,0,68,2902
2858,55633,240,Q,25,0,0,25,2902
2858,55672,240,Q,56,0,0,56,2902
2858,55679,240,Q,21,0,0,21,2902
2859,55734,0,Q,52,0,0,52,2902
2859,55738,0,Q,45,0,0,45,2902
2859,55754,0,Q,11,0,0,11,2902
2859,55776,0,Q,2,0,0,2,2902
2859,55805,66,Q,63,0,0,63,2902
2859,55824,66,Q,26,0,0,26,2902
2859,55828,66,Q,4,0,0,4,2902
2859,55833,66,Q,80,0,0,80,2902
2859,55840,66,Q,94,0,0,94,2902
2859,55844,66,Q,103,0,0,103,2902
2859,55849,66,Q,46,0,0,46,2902
2859,55858,66,Q,9,0,0,9,2902
2859,55864,66,Q,25,0,0,25,2902
2859,55866,66,Q,51,0,0,51,2902
2859,55880,66,Q,36,0,0,36,2902
2859,55886,66,Q,23,0,0,23,2902
2859,55891,66,Q,15,0,0,15,2902
2859,55899,66,Q,40,0,0,40,2902
2859,55906,66,Q,42,1,0,41,2902
2859,55912,66,Q,22,0,0,22,2902
2859,55920,66,Q,35,0,0,35,2902
2859,55929,66,Q,27,0,0,27,2902
2859,55933,66,Q,2,0,0,2,2902
2859,55949,66,Q,49,0,0,49,2902
2859,55965,66,Q,97,0,0,97,2902
2859,55979,240,Q,107,0,0,107,2902
2859,55993,240,Q,9,0,0,9,2902
2859,55999,240,Q,138,0,0,138,2902
2859,56031,240,Q,14,0,0,14,2902
2859,56063,240,Q,71,0,0,71,2902
2859,56102,240,Q,2,0,0,2,2902
2859,56107,240,Q,36,0,0,36,2902
2859,56112,240,Q,18,0,0,18,2902
2859,56127,240,Q,51,0,0,51,2902
2859,56134,240,Q,34,0,0,34,2902
2859,56135,240,Q,50,0,0,50,2902
2859,56140,240,Q,4,0,0,4,2902
2859,56143,240,Q,139,0,0,139,2902
2859,56159,240,Q,76,0,0,76,2902
2859,56168,240,Q,32,0,0,32,2902
2859,56170,240,Q,37,0,0,37,2902
2859,56185,240,Q,61,0,0,61,2902
2859,56199,30933,Q,49,0,0,49,2902
2860,56230,0,Q,15,0,0,15,2902
2860,56231,0,Q,22,0,0,22,2902
2860,56244,0,Q,2,0,0,2,2902
2860,56245,0,Q,28,0,0,28,2902
2860,56246,0,Q,36,0,0,36,2902
2860,56247,0,Q,10,0,0,10,2902
2860,56258,66,Q,2,0,0,2,2902
2860,56260,66,Q,4,0,0,4,2902
2860,56261,66,Q,69,0,0,69,2902
2860,56268,66,Q,146,0,0,146,2902
2860,56274,66,Q,97,0,0,97,2902
2860,56341,66,Q,11,0,0,11,2902
2860,56362,66,Q,6,0,0,6,2902
2860,56376,66,Q,97,0,0,97,2902
2860,56381,66,Q,75,0,0,75,2902
2860,56383,66,Q,82,0,0,82,2902
2860,56387,66,Q,50,0,0,50,2902
2860,56388,66,Q,2,0,0,2,2902
2860,56390,66,Q,31,0,0,31,2902
2860,56411,66,Q,2,0,0,2,2902
2860,56415,66,Q,89,0,0,89,2902
2860,56433,66,Q,41,0,0,41,2902
2860,56450,66,Q,1,0,0,1,2902
2860,56461,240,Q,85,0,0,85,2902
2860,56472,240,Q,47,0,0,47,2902
2860,56488,240,Q,26,0,0,26,2902
2860,56505,240,Q,14,0,0,14,2902
2860,56545,240,Q,112,0,0,112,2902
2860,56553,240,Q,26,0,0,26,2902
2860,56556,240,Q,17,0,0,17,2902
2860,56558,240,Q,98,0,0,98,2902
2860,56574,240,Q,90,0,0,90,2902
2860,56575,240,Q,73,0,0,73,2902
2860,56580,240,Q,151,0,0,151,2902
2860,56586,240,Q,44,0,0,44,2902
2860,56587,240,Q,21,0,0,21,2902
2860,56593,240,Q,20,0,0,20,2902
2860,56610,240,Q,59,0,0,59,2902
2860,56621,240,Q,37,0,0,37,2902
2860,56649,240,Q,31,0,0,31,2902
2860,56655,240,Q,10,0,0,10,2902
2860,56661,240,Q,47,0,0,47,2902
2860,56665,240,Q,35,0,0,35,2902
2860,56677,240,Q,17,0,0,17,2902
2861,56683,0,Q,33,0,0,33,2902
2861,56688,0,Q,4,0,0,4,2902
2861,56720,0,Q,31,0,0,31,2902
2861,56723,0,Q,48,0,0,48,2902
2861,56775,66,Q,72,0,0,72,2902
2861,56783,66,Q,90,0,0,90,2902
2861,56847,66,Q,23,0,0,23,2902
2861,56853,66,Q,81,0,0,81,2902
2861,56856,66,Q,24,0,0,24,2902
2861,56857,66,Q,55,0,0,55,2902
2861,56859,66,Q,10,0,0,10,2902
2861,56860,66,Q,19,0,0,19,2902
2861,56864,66,Q,24,0,0,24,2902
2861,56871,66,Q,33,0,0,33,2902
2861,56877,66,Q,6,0,0,6,2902
2861,56879,66,Q,36,0,0,36,2902
2861,56945,66,Q,13,0,0,13,2902
2861,56958,66,Q,22,0,0,22,2902
2861,56961,66,Q,18,0,0,18,2902
2861,56993,240,Q,3,0,0,3,2902
2861,56996,240,Q,26,0,0,26,2902
2861,57014,240,Q,43,0,0,43,2902
2861,57018,240,Q,25,0,0,25,2902
2861,57029,240,Q,9,0,0,9,2902
2861,57040,240,Q,2,0,0,2,2902
2861,57044,240,Q,88,0,0,88,2902
2861,57053,240,Q,71,0,0,71,2902
2861,57062,240,Q,70,0,0,70,2902
2861,57107,240,Q,47,0,0,47,2902
2861,57112,240,Q,56,0,0,56,2902
2861,57115,240,Q,59,0,0,59,2902
2861,57126,240,Q,20,0,0,20,2902
2861,57127,240,Q,24,0,0,24,2902
2861,57134,240,Q,17,0,0,17,2902
2861,57138,240,Q,120,0,0,120,2902
2861,57152,240,Q,29,0,0,29,2902
2861,57163,240,Q,103,0,0,103,2902
2862,57178,0,Q,84,0,0,84,2902
2862,57195,0,Q,6,0,0,6,2902
2862,57244,66,Q,63,0,0,63,2902
2862,57246,66,Q,12,0,0,12,2902
2862,57251,66,Q,83,0,0,83,2902
2862,57278,66,Q,3,0,0,3,2902
2862,57303,66,Q,24,0,0,24,2902
2862,57310,66,Q,116,0,0,116,2902
2862,57315,66,Q,79,0,0,79,2902
2862,57334,66,Q,8,0,0,8,2902
2862,57340,66,Q,33,0,0,33,2902
2862,57348,66,Q,144,0,0,144,2902
2862,57350,66,Q,24,0,0,24,2902
2862,57352,66,Q,24,0,0,24,2902
2862,57353,66,Q,27,0,0,27,2902
2862,57395,66,Q,57,0,0,57,2902
2862,57396,66,Q,48,0,0,48,2902
2862,57406,66,Q,26,0,0,26,2902
2862,57428,240,Q,28,0,0,28,2902
2862,57459,240,Q,23,0,0,23,2902
2862,57473,240,Q,4,0,0,4,2902
2862,57482,240,Q,103,0,0,103,2902
2862,57498,240,Q,42,0,0,42,2902
2862,57500,240,Q,42,0,0,42,2902
2862,57507,240,Q,48,0,0,48,2902
2862,57511,240,Q,28,0,0,28,2902
2862,57521,240,Q,4,0,0,4,2902
2862,57537,240,Q,46,0,0,46,2902
2862,57545,240,Q,32,0,0,32,2902
2862,57563,240,Q,49,0,0,49,2902
2862,57567,240,Q,2,0,0,2,2902
2862,57579,240,Q,14,0,0,14,2902
2862,57598,240,Q,21,0,0,21,2902
2862,57621,240,Q,14,0,0,14,2902
2862,57625,240,Q,77,0,0,77,2902
2862,57631,240,Q,11,0,0,11,2902
2863,57638,0,Q,28,0,0,28,2902
2863,57648,0,Q,2,0,0,2,2902
2863,57651,0,Q,23,0,0,23,2902
2863,57667,0,Q,25,0,0,25,2902
2863,57673,0,Q,6,0,0,6,2902
2863,57695,0,Q,14,0,0,14,2902
2863,57719,66,Q,87,0,0,87,2902
2863,57731,66,Q,40,0,0,40,2902
2863,57748,66,Q,42,0,0,42,2902
2863,57803,66,Q,13,0,0,13,2902
2863,57805,66,Q,86,0,0,86,2902
2863,57807,66,Q,15,0,0,15,2902
2863,57808,66,Q,15,0,0,15,2902
2863,57821,66,Q,3,0,0,3,2902
2863,57822,66,Q,63,0,0,63,2902
2863,57876,66,Q,88,0,0,88,2902
2863,57950,240,Q,30,0,0,30,2902
2863,57955,240,Q,19,0,0,19,2902
2863,57960,240,Q,56,0,0,56,2902
2863,57961,240,Q,17,0,0,17,2902
2863,57976,240,Q,45,0,0,45,2902
2863,57982,240,Q,44,0,0,44,2902
2863,57984,240,Q,28,0,0,28,2902
2863,57985,240,Q,53,0,0,53,2902
2863,57989,240,Q,57,0,0,57,2902
2863,58008,240,Q,72,0,0,72,2902
2863,58013,240,Q,4,0,0,4,2902
2863,58016,240,Q,29,0,0,29,2902
2863,58022,240,Q,12,0,0,12,2902
2863,58038,240,Q,2,0,0,2,2902
2863,58041,240,Q,4,0,0,4,2902
2863,58044,240,Q,42,0,0,42,2902
2863,58053,240,Q,9,0,0,9,2902
2863,58058,240,Q,26,0,0,26,2902
2863,58075,240,Q,4,0,0,4,2902
2863,58081,240,Q,10,0,0,10,2902
2863,58099,240,Q,83,0,0,83,2902
2863,58110,240,Q,8,0,0,8,2902
2863,58132,240,Q,62,0,0,62,2902
2863,58140,240,Q,107,0,0,107,2902
2863,58142,240,Q,18,0,0,18,2902
2863,58143,240,Q,30,0,0,30,2902
2863,58144,240,Q,21,0,0,21,2902
2864,58157,0,Q,24,0,0,24,2902
2864,58187,0,Q,11,0,0,11,2902
2864,58225,66,Q,14,0,0,14,2902
2864,58228,66,Q,19,0,0,19,2902
2864,58247,66,Q,29,0,0,29,2902
2864,58261,66,Q,89,0,0,89,2902
2864,58265,66,Q,49,0,0,49,2902
2864,58288,66,Q,47,0,0,47,2902
2864,58301,66,Q,12,0,0,12,2902
2864,58314,66,Q,68,0,0,68,2902
2864,58335,66,Q,85,0,0,85,2902
2864,58352,66,Q,60,0,0,60,2902
2864,58353,66,Q,33,0,0,33,2902
2864,58355,66,Q,95,0,0,95,2902
2864,58388,66,Q,4,0,0,4,2902
2864,58408,66,Q,33,0,0,33,2902
2864,58415,66,Q,65,0,0,65,2902
2864,58417,66,Q,82,0,0,82,2902
2864,58424,66,Q,37,0,0,37,2902
2864,58437,240,Q,5,0,0,5,2902
2864,58439,240,Q,57,0,0,57,2902
2864,58449,240,Q,38,0,0,38,2902
2864,58455,240,Q,17,0,0,17,2902
2864,58481,240,Q,10,0,0,10,2902
2864,58487,240,Q,71,0,0,71,2902
2864,58502,240,Q,70,0,0,70,2902
2864,58506,240,Q,15,0,0,15,2902
2864,58508,240,Q,40,0,0,40,2902
2864,58521,240,Q,198,0,0,198,2902
2864,58524,240,Q,71,0,0,71,2902
2864,58538,240,Q,68,0,0,68,2902
2864,58545,240,Q,18,0,0,18,2902
2864,58564,240,Q,104,1,0,103,2902
2864,58589,240,Q,9,1,0,8,2902
2864,58594,240,Q,35,0,0,35,2902
2864,58604,240,Q,27,0,0,27,2902
2864,58613,240,Q,108,0,0,108,2902
2864,58615,240,Q,28,0,0,28,2902
2864,58636,240,Q,36,0,0,36,2902
2864,58637,240,Q,111,0,0,111,2902
2864,58648,240,Q,30,0,0,30,2902
2864,58651,240,Q,48,0,0,48,2902
2864,58672,240,Q,10,0,0,10,2902
2865,58687,0,Q,27,0,0,27,2902
2865,58689,0,Q,22,0,0,22,2902
2865,58703,0,Q,13,0,0,13,2902
2865,58711,0,Q,8,0,0,8,2902
2865,58714,0,Q,2,0,0,2,2902
2865,58724,0,Q,2,0,0,2,2902
2865,58732,0,Q,1,0,0,1,2902
2865,58735,0,Q,16,0,0,16,2902
2865,58743,66,Q,47,0,0,47,2902
2865,58755,66,Q,13,0,0,13,2902
2865,58756,66,Q,64,0,0,64,2902
2865,58771,66,Q,14,0,0,14,2902
2865,58792,66,Q,13,0,0,13,2902
2865,58799,66,Q,30,0,0,30,2902
2865,58803,66,Q,61,0,0,61,2902
2865,58806,66,Q,24,0,0,24,2902
2865,58831,66,Q,94,0,0,94,2902
2865,58838,66,Q,4,0,0,4,2902
2865,58865,66,Q,36,0,0,36,2902
2865,58876,66,Q,35,0,0,35,2902
2865,58888,66,Q,178,0,0,178,2902
2865,58892,66,Q,35,0,0,35,2902
2865,58912,66,Q,17,0,0,17,2902
2865,58917,66,Q,5,0,0,5,2902
2865,58934,66,Q,40,0,0,40,2902
2865,58940,240,Q,18,0,0,18,2902
2865,58960,240,Q,12,0,0,12,2902
2865,58971,240,Q,74,0,0,74,2902
2865,58974,240,Q,2,0,0,2,2902
2865,59004,240,Q,34,0,0,34,2902
2865,59006,240,Q,19,0,0,19,2902
2865,59009,240,Q,125,0,0,125,2902
2865,59016,240,Q,17,0,0,17,2902
2865,59038,240,Q,25,0,0,25,2902
2865,59045,240,Q,2,0,0,2,2902
2865,59050,240,Q,45,0,0,45,2902
2865,59065,240,Q,21,0,0,21,2902
2865,59080,240,Q,41,0,0,41,2902
2865,59107,240,Q,44,0,0,44,2902
2865,59150,240,Q,5,0,0,5,2902
2865,59172,240,Q,157,0,0,157,2902
2865,59179,240,Q,34,0,0,34,2902
2866,59199,0,Q,30,0,0,30,2902
2866,59209,0,Q,6,0,0,6,2902
2866,59228,0,Q,32,0,0,32,2902
2866,59233,0,Q,79,0,0,79,2902
2866,59262,66,Q,113,0,0,113,2902
2866,59268,66,Q,2,0,0,2,2902
2866,59281,66,Q,52,1,0,51,2902
2866,59299,66,Q,2,0,0,2,2902
2866,59305,66,Q,11,0,0,11,2902
2866,59312,66,Q,79,0,0,79,2902
2866,59337,66,Q,113,0,0,113,2902
2866,59339,66,Q,11,0,0,11,2902
2866,59342,66,Q,34,0,0,34,2902
2866,59344,66,Q,16,0,0,16,2902
2866,59348,66,Q,18,0,0,18,2902
2866,59353,66,Q,35,0,0,35,2902
2866,59360,66,Q,25,0,0,25,2902
2866,59364,66,Q,55,0,0,55,2902
2866,59382,66,Q,53,0,0,53,2902
2866,59411,66,Q,49,0,0,49,2902
2866,59446,66,Q,45,0,0,45,2902
2866,59480,66,Q,7,0,0,7,2902
2866,59481,66,Q,16,0,0,16,2902
2866,59500,240,Q,5,0,0,5,2902
2866,59503,240,Q,4,0,0,4,2902
2866,59517,240,Q,41,0,0,41,2902
2866,59519,240,Q,78,0,0,78,2902
2866,59525,240,Q,6,0,0,6,2902
2866,59532,240,Q,2,0,0,2,2902
2866,59543,240,Q,17,0,0,17,2902
2866,59565,240,Q,109,0,0,109,2902
2866,59571,240,Q,62,0,0,62,2902
2866,59596,240,Q,4,0,0,4,2902
2866,59601,240,Q,41,0,0,41,2902
2866,59604,240,Q,15,0,0,15,2902
2866,59605,240,Q,15,0,0,15,2902
2866,59607,240,Q,29,0,0,29,2902
2866,59612,240,Q,3,0,0,3,2902
2866,59618,240,Q,12,0,0,12,2902
2866,59626,240,Q,57,0,0,57,2902
2866,59646,240,Q,4,0,0,4,2902
2866,59650,240,Q,11,0,0,11,2902
2866,59651,240,Q,27,0,0,27,2902
2866,59655,240,Q,19,0,0,19,2902
2866,59665,240,Q,41,0,0,41,2902
2866,59696,240,Q,96,0,0,96,2902
2866,59701,240,Q,20,0,0,20,2902
2866,59723,240,Q,4,0,0,4,2902
2866,59734,240,Q,47,0,0,47,2902
2867,59761,0,Q,10,0,0,10,2902
2867,59763,0,Q,68,0,0,68,2902
2867,59772,0,Q,20,0,0,20,2902
2867,59820,66,Q,11,0,0,11,2902
2867,59823,66,Q,61,1,0,60,2902
2867,59828,66,Q,22,1,0,21,2902
2867,59829,66,Q,10,0,0,10,2902
2867,59830,66,Q,19,0,0,19,2902
2867,59841,66,Q,17,0,0,17,2902
2867,59842,66,Q,4,0,0,4,2902
2867,59851,66,Q,10,0,0,10,2902
2867,59852,66,Q,31,0,0,31,2902
2867,59876,66,Q,10,0,0,10,2902
2867,59898,66,Q,22,0,0,22,2902
2867,59905,66,Q,59,0,0,59,2902
2867,59907,66,Q,13,0,0,13,2902
2867,59910,66,Q,73,0,0,73,2902
2867,59914,66,Q,4,0,0,4,2902
2867,59918,66,Q,22,0,0,22,2902
2867,59926,66,Q,110,0,0,110,2902
2867,59951,66,Q,7,0,0,7,2902
2867,59959,66,Q,33,0,0,33,2902
2867,59964,66,Q,26,0,0,26,2902
2867,59988,66,Q,6,0,0,6,2902
2867,60015,240,Q,33,0,0,33,2902
2867,60034,240,Q,25,0,0,25,2902
2867,60048,240,Q,51,0,0,51,2902
2867,60066,240,Q,28,0,0,28,2902
2867,60068,240,Q,100,0,0,100,2902
2867,60074,240,Q,27,0,0,27,2902
2867,60080,240,Q,40,0,0,40,2902
2867,60101,240,Q,89,0,0,89,2902
2867,60102,240,Q,36,0,0,36,2902
2867,60108,240,Q,27,0,0,27,2902
2867,60115,240,Q,36,0,0,36,2902
2867,60131,240,Q,6,0,0,6,2902
2867,60135,240,Q,100,0,0,100,2902
2867,60148,240,Q,58,0,0,58,2902
2867,60159,240,Q,25,0,0,25,2902
2867,60166,240,Q,19,0,0,19,2902
2867,60168,240,Q,34,0,0,34,2902
2867,60183,240,Q,8,0,0,8,2902
2867,60217,240,Q,65,0,0,65,2902
2867,60218,240,Q,2,0,0,2,2902
2867,60252,240,Q,20,0,0,20,2902
2868,60268,0,Q,45,0,0,45,2902
2868,60272,0,Q,27,0,0,27,2902
2868,60278,0,Q,73,0,0,73,2902
2868,60282,0,Q,21,0,0,21,2902
2868,60286,0,Q,16,0,0,16,2902
2868,60296,0,Q,6,0,0,6,2902
2868,60304,0,Q,8,0,0,8,2902
2868,60307,0,Q,9,0,0,9,2902
2868,60321,0,Q,18,0,0,18,2902
2868,60341,66,Q,38,0,0,38,2902
2868,60374,66,Q,4,0,0,4,2902
2868,60416,66,Q,6,0,0,6,2902
2868,60422,66,Q,15,0,0,15,2902
2868,60430,66,Q,6,0,0,6,2902
2868,60443,66,Q,21,0,0,21,2902
2868,60457,66,Q,19,0,0,19,2902
2868,60461,66,Q,42,0,0,42,2902
2868,60470,66,Q,10,0,0,10,2902
2868,60473,66,Q,15,0,0,15,2902
2868,60484,66,Q,46,0,0,46,2902
2868,60487,66,Q,59,0,0,59,2902
2868,60507,66,Q,34,0,0,34,2902
2868,60508,66,Q,45,0,0,45,2902
2868,60513,66,Q,86,0,0,86,2902
2868,60522,66,Q,43,0,0,43,2902
2868,60553,240,Q,21,0,0,21,2902
2868,60559,240,Q,6,0,0,6,2902
2868,60584,240,Q,34,0,0,34,2902
2868,60600,240,Q,4,0,0,4,2902
2868,60608,240,Q,9,0,0,9,2902
2868,60611,240,Q,57,0,0,57,2902
2868,60624,240,Q,4,0,0,4,2902
2868,60636,240,Q,131,0,0,131,2902
2868,60640,240,Q,20,0,0,20,2902
2868,60645,240,Q,16,0,0,16,2902
2868,60657,240,Q,27,0,0,27,2902
2868,60665,240,Q,32,0,0,32,2902
2868,60667,240,Q,8,0,0,8,2902
