K,Id,Parent,ParentType,N,Ns,Nr,Nq,T
15641,811448,4241,S,14,14,0,0,15721
15641,811489,4241,S,111,111,0,0,15721
15641,811510,4241,S,54,54,0,0,15721
15641,811532,4241,S,28,28,0,0,15721
15642,811648,0,S,47,47,0,0,15721
15642,811657,0,S,138,138,0,0,15721
15642,811687,0,S,9,9,0,0,15721
15642,811688,0,S,54,54,0,0,15721
15642,811794,0,S,9,9,0,0,15721
15642,811812,0,S,7,7,0,0,15721
15642,811846,0,S,17,17,0,0,15721
15642,811866,0,S,19,19,0,0,15721
15642,811875,0,S,71,71,0,0,15721
15642,811899,0,S,30,30,0,0,15721
15642,811904,0,S,21,21,0,0,15721
15642,811943,0,S,13,13,0,0,15721
15642,811961,0,S,39,39,0,0,15721
15642,811965,0,S,24,24,0,0,15721
15642,812013,235,S,126,126,0,0,15721
15642,812076,235,S,62,62,0,0,15721
15642,812108,235,S,17,17,0,0,15721
15642,812111,235,S,49,49,0,0,15721
15642,812131,235,S,22,22,0,0,15721
15642,812176,235,S,82,82,0,0,15721
15642,812187,235,S,61,61,0,0,15721
15642,812252,235,S,72,72,0,0,15721
15642,812267,235,S,161,161,0,0,15721
15642,812301,235,S,41,41,0,0,15721
15642,812327,235,S,5,5,0,0,15721
15642,812328,235,S,17,17,0,0,15721
15642,812375,642,S,84,84,0,0,15721
15642,812380,642,S,4,4,0,0,15721
15642,812391,642,S,11,11,0,0,15721
15642,812492,681,S,28,28,0,0,15721
15642,812524,1337,S,8,8,0,0,15721
15642,812578,4241,S,34,34,0,0,15721
15642,812602,4241,S,31,31,0,0,15721
15642,812609,4241,S,8,8,0,0,15721
15642,812653,4241,S,98,98,0,0,15721
15643,812718,0,S,12,12,0,0,15721
15643,812753,0,S,3,3,0,0,15721
15643,812788,0,S,12,12,0,0,15721
15643,812818,0,S,7,7,0,0,15721
15643,812870,0,S,50,50,0,0,15721
15643,812894,0,S,29,29,0,0,15721
15643,812909,0,S,17,17,0,0,15721
15643,812952,0,S,136,136,0,0,15721
15643,812984,0,S,44,44,0,0,15721
15643,813053,0,S,9,9,0,0,15721
15643,813060,0,S,65,65,0,0,15721
15643,813121,235,S,10,10,0,0,15721
15643,813174,235,S,2,2,0,0,15721
15643,813204,235,S,61,61,0,0,15721
15643,813244,235,S,74,74,0,0,15721
15643,813358,235,S,35,35,0,0,15721
15643,813373,235,S,16,16,0,0,15721
15643,813391,235,S,15,15,0,0,15721
15643,813394,235,S,16,16,0,0,15721
15643,813461,455,S,17,17,0,0,15721
15643,813479,642,S,59,59,0,0,15721
15643,813514,642,S,68,68,0,0,15721
15643,813515,642,S,10,10,0,0,15721
15643,813518,642,S,114,114,0,0,15721
15643,813524,642,S,98,98,0,0,15721
15643,813552,642,S,19,19,0,0,15721
15643,813648,4241,S,45,45,0,0,15721
15643,813690,4241,S,30,30,0,0,15721
15643,813709,4241,S,11,11,0,0,15721
15643,813716,4241,S,18,18,0,0,15721
15643,813717,4241,S,9,9,0,0,15721
15643,813750,4241,S,26,26,0,0,15721
15643,813756,4241,S,4,4,0,0,15721
15643,813769,4241,S,28,28,0,0,15721
15644,813809,0,S,41,41,0,0,15721
15644,813974,0,S,61,61,0,0,15721
15644,814001,0,S,8,8,0,0,15721
15644,814003,0,S,53,53,0,0,15721
15644,814018,0,S,6,6,0,0,15721
15644,814085,0,S,18,18,0,0,15721
15644,814140,0,S,52,52,0,0,15721
15644,814155,0,S,55,55,0,0,15721
15644,814196,0,S,9,9,0,0,15721
15644,814207,235,S,60,60,0,0,15721
15644,814214,235,S,112,112,0,0,15721
15644,814252,235,S,27,27,0,0,15721
15644,814268,235,S,56,56,0,0,15721
15644,814269,235,S,19,19,0,0,15721
15644,814275,235,S,64,64,0,0,15721
15644,814338,235,S,43,43,0,0,15721
15644,814433,235,S,19,19,0,0,15721
15644,814493,235,S,20,20,0,0,15721
15644,814496,235,S,51,51,0,0,15721
15644,814513,235,S,77,77,0,0,15721
15644,814520,235,S,13,13,0,0,15721
15644,814521,235,S,29,29,0,0,15721
15644,814552,235,S,76,76,0,0,15721
15644,814564,235,S,11,11,0,0,15721
15644,814585,642,S,51,51,0,0,15721
15644,814636,642,S,58,58,0,0,15721
15644,814656,642,S,32,32,0,0,15721
15644,814666,642,S,77,77,0,0,15721
15644,814670,642,S,3,3,0,0,15721
15644,814752,4241,S,8,8,0,0,15721
15644,814754,4241,S,135,135,0,0,15721
15644,814774,4241,S,48,48,0,0,15721
15644,814825,4241,S,52,52,0,0,15721
15644,814830,4241,S,83,83,0,0,15721
15644,814845,4241,S,4,4,0,0,15721
15644,814882,4646,S,10,10,0,0,15721
15644,814883,4646,S,11,11,0,0,15721
15645,814977,0,S,25,25,0,0,15721
15645,815000,0,S,11,11,0,0,15721
15645,815025,0,S,28,28,0,0,15721
15645,815046,0,S,45,45,0,0,15721
15645,815067,0,S,9,9,0,0,15721
15645,815090,0,S,8,8,0,0,15721
15645,815098,0,S,34,34,0,0,15721
15645,815122,0,S,63,63,0,0,15721
15645,815136,0,S,61,61,0,0,15721
15645,815204,0,S,30,30,0,0,15721
15645,815226,0,S,16,16,0,0,15721
15645,815238,0,S,10,10,0,0,15721
15645,815293,235,S,22,22,0,0,15721
15645,815315,235,S,2,2,0,0,15721
15645,815405,235,S,9,9,0,0,15721
15645,815450,235,S,62,62,0,0,15721
15645,815452,235,S,21,21,0,0,15721
15645,815460,235,S,102,102,0,0,15721
15645,815491,235,S,18,18,0,0,15721
15645,815561,235,S,41,41,0,0,15721
15645,815622,235,S,16,16,0,0,15721
15645,815644,235,S,41,41,0,0,15721
15645,815672,235,S,2,2,0,0,15721
15645,815677,235,S,11,11,0,0,15721
15645,815738,642,S,1,1,0,0,15721
15645,815748,642,S,7,7,0,0,15721
15645,815789,642,S,75,75,0,0,15721
15645,815800,642,S,7,7,0,0,15721
15645,815804,642,S,38,38,0,0,15721
15645,815806,642,S,33,33,0,0,15721
15645,815829,681,S,9,9,0,0,15721
15645,815840,1337,S,11,11,0,0,15721
15645,815841,1337,S,25,25,0,0,15721
15645,815851,1880,S,89,89,0,0,15721
15645,815892,4241,S,10,10,0,0,15721
15645,815908,4241,S,18,18,0,0,15721
15645,815928,4241,S,50,50,0,0,15721
15645,815987,4241,S,69,69,0,0,15721
15646,816067,0,S,102,102,0,0,15721
15646,816093,0,S,2,2,0,0,15721
15646,816121,0,S,6,6,0,0,15721
15646,816271,0,S,10,10,0,0,15721
15646,816329,0,S,83,83,0,0,15721
15646,816356,0,S,104,104,0,0,15721
15646,816358,0,S,93,93,0,0,15721
15646,816366,0,S,37,37,0,0,15721
15646,816438,0,S,118,118,0,0,15721
15646,816542,235,S,21,21,0,0,15721
15646,816609,235,S,31,31,0,0,15721
15646,816667,235,S,3,3,0,0,15721
15646,816708,235,S,31,31,0,0,15721
15646,816773,235,S,16,16,0,0,15721
15646,816814,235,S,15,15,0,0,15721
15646,816820,235,S,22,22,0,0,15721
15646,816873,642,S,7,7,0,0,15721
15646,816882,642,S,36,36,0,0,15721
15646,816905,642,S,62,62,0,0,15721
15646,816958,1337,S,72,72,0,0,15721
15646,816970,1880,S,69,69,0,0,15721
15646,817111,4241,S,13,13,0,0,15721
15646,817153,57657,S,38,38,0,0,15721
15647,817164,0,S,181,181,0,0,15721
15647,817165,0,S,106,106,0,0,15721
15647,817228,0,S,15,15,0,0,15721
15647,817230,0,S,163,163,0,0,15721
15647,817268,0,S,1,1,0,0,15721
15647,817282,0,S,6,6,0,0,15721
15647,817302,0,S,3,3,0,0,15721
15647,817338,0,S,69,69,0,0,15721
15647,817352,0,S,153,153,0,0,15721
15647,817370,0,S,2,2,0,0,15721
15647,817371,0,S,14,14,0,0,15721
15647,817374,0,S,44,44,0,0,15721
15647,817396,0,S,47,47,0,0,15721
15647,817398,0,S,115,115,0,0,15721
15647,817409,0,S,45,45,0,0,15721
15647,817475,0,S,17,17,0,0,15721
15647,817509,0,S,50,50,0,0,15721
15647,817577,235,S,14,14,0,0,15721
15647,817598,235,S,131,131,0,0,15721
15647,817668,235,S,9,9,0,0,15721
15647,817713,235,S,38,38,0,0,15721
15647,817721,235,S,27,27,0,0,15721
15647,817723,235,S,30,30,0,0,15721
15647,817761,235,S,24,24,0,0,15721
15647,817775,235,S,39,39,0,0,15721
15647,817783,235,S,50,50,0,0,15721
15647,817786,235,S,11,11,0,0,15721
15647,817812,235,S,67,67,0,0,15721
15647,817827,235,S,8,8,0,0,15721
15647,817835,235,S,5,5,0,0,15721
15647,817885,235,S,33,33,0,0,15721
15647,817949,642,S,2,2,0,0,15721
15647,817966,642,S,7,7,0,0,15721
15647,817977,642,S,9,9,0,0,15721
15647,818029,642,S,44,44,0,0,15721
15647,818065,2157,S,40,40,0,0,15721
15647,818163,4241,S,16,16,0,0,15721
15647,818174,4241,S,35,35,0,0,15721
15647,818191,4241,S,5,5,0,0,15721
15647,818193,4241,S,100,100,0,0,15721
15647,818203,4241,S,38,38,0,0,15721
15647,818213,4646,S,2,2,0,0,15721
15647,818221,13338,S,10,10,0,0,15721
15648,818256,0,S,14,14,0,0,15721
15648,818274,0,S,121,121,0,0,15721
15648,818276,0,S,14,14,0,0,15721
15648,818324,0,S,7,7,0,0,15721
15648,818373,0,S,33,33,0,0,15721
15648,818388,0,S,35,35,0,0,15721
15648,818488,0,S,32,32,0,0,15721
15648,818513,0,S,15,15,0,0,15721
15648,818585,0,S,70,70,0,0,15721
15648,818594,0,S,46,46,0,0,15721
15648,818610,0,S,10,10,0,0,15721
15648,818614,0,S,50,50,0,0,15721
15648,818651,0,S,5,5,0,0,15721
15648,818656,0,S,11,11,0,0,15721
15648,818657,0,S,64,64,0,0,15721
15648,818751,235,S,16,16,0,0,15721
15648,818754,235,S,13,13,0,0,15721
15648,818757,235,S,11,11,0,0,15721
15648,818851,235,S,37,37,0,0,15721
15648,818877,235,S,32,32,0,0,15721
15648,818903,235,S,4,4,0,0,15721
15648,818910,235,S,9,9,0,0,15721
15648,818922,235,S,55,55,0,0,15721
15648,818968,235,S,24,24,0,0,15721
15648,818973,235,S,27,27,0,0,15721
15648,818989,235,S,23,23,0,0,15721
15648,819026,235,S,156,156,0,0,15721
15648,819036,235,S,32,32,0,0,15721
15648,819060,235,S,15,15,0,0,15721
15648,819084,642,S,4,4,0,0,15721
15648,819089,642,S,51,51,0,0,15721
15648,819139,642,S,40,40,0,0,15721
15648,819148,642,S,31,31,0,0,15721
15648,819151,642,S,60,60,0,0,15721
15648,819194,681,S,12,12,0,0,15721
15648,819202,751,S,30,30,0,0,15721
15648,819228,3267,S,71,71,0,0,15721
15648,819240,4241,S,12,12,0,0,15721
15648,819280,4241,S,11,11,0,0,15721
15648,819301,4241,S,15,15,0,0,15721
15648,819331,4241,S,71,71,0,0,15721
15648,819380,4241,S,19,19,0,0,15721
15648,819403,47066,S,36,36,0,0,15721
15649,819475,0,S,7,7,0,0,15721
15649,819505,0,S,54,54,0,0,15721
15649,819513,0,S,13,13,0,0,15721
15649,819589,0,S,36,36,0,0,15721
15649,819595,0,S,106,106,0,0,15721
15649,819602,0,S,58,58,0,0,15721
15649,819637,0,S,23,23,0,0,15721
15649,819672,0,S,102,102,0,0,15721
15649,819914,235,S,22,22,0,0,15721
15649,819921,235,S,63,63,0,0,15721
15649,819938,235,S,16,16,0,0,15721
15649,819954,235,S,18,18,0,0,15721
15649,820047,235,S,41,41,0,0,15721
15649,820175,235,S,64,64,0,0,15721
15649,820200,235,S,23,23,0,0,15721
15649,820264,642,S,6,6,0,0,15721
15649,820271,642,S,105,105,0,0,15721
15649,820285,642,S,3,3,0,0,15721
15649,820295,642,S,111,111,0,0,15721
15649,820357,751,S,25,25,0,0,15721
15649,820379,1880,S,25,25,0,0,15721
15649,820489,4241,S,69,69,0,0,15721
15649,820495,4241,S,14,14,0,0,15721
15649,820560,20583,S,156,156,0,0,15721
15649,820564,57543,S,21,21,0,0,15721
15650,820673,0,S,19,19,0,0,15721
15650,820691,0,S,44,44,0,0,15721
15650,820744,0,S,48,48,0,0,15721
15650,820756,0,S,3,3,0,0,15721
15650,820799,0,S,52,52,0,0,15721
15650,820805,0,S,29,29,0,0,15721
15650,820807,0,S,41,41,0,0,15721
15650,820816,0,S,62,62,0,0,15721
15650,820817,0,S,18,18,0,0,15721
15650,820822,0,S,23,23,0,0,15721
15650,820857,0,S,76,76,0,0,15721
15650,820863,0,S,14,14,0,0,15721
15650,820886,0,S,16,16,0,0,15721
15650,820903,0,S,7,7,0,0,15721
15650,820909,0,S,9,9,0,0,15721
15650,820919,0,S,54,54,0,0,15721
15650,820926,0,S,19,19,0,0,15721
15650,820985,235,S,20,20,0,0,15721
15650,821038,235,S,8,8,0,0,15721
15650,821085,235,S,73,73,0,0,15721
15650,821104,235,S,28,28,0,0,15721
15650,821109,235,S,60,60,0,0,15721
15650,821124,235,S,11,11,0,0,15721
15650,821137,235,S,57,57,0,0,15721
15650,821181,235,S,29,29,0,0,15721
15650,821193,235,S,68,68,0,0,15721
15650,821235,235,S,58,58,0,0,15721
15650,821254,235,S,206,206,0,0,15721
15650,821406,642,S,18,18,0,0,15721
15650,821418,642,S,40,40,0,0,15721
15650,821426,642,S,90,90,0,0,15721
15650,821455,681,S,18,18,0,0,15721
15650,821460,751,S,17,17,0,0,15721
15650,821557,4241,S,87,87,0,0,15721
15650,821647,4354,S,2,2,0,0,15721
15650,821660,20583,S,36,36,0,0,15721
15651,821673,0,S,14,14,0,0,15721
15651,821743,0,S,26,26,0,0,15721
15651,821808,0,S,39,39,0,0,15721
15651,821829,0,S,39,39,0,0,15721
15651,821831,0,S,39,39,0,0,15721
15651,821837,0,S,14,14,0,0,15721
15651,821884,0,S,63,63,0,0,15721
15651,821953,0,S,90,90,0,0,15721
15651,822036,0,S,5,5,0,0,15721
15651,822068,235,S,24,24,0,0,15721
15651,822100,235,S,2,2,0,0,15721
15651,822105,235,S,7,7,0,0,15721
15651,822202,235,S,52,52,0,0,15721
15651,822223,235,S,3,3,0,0,15721
15651,822244,235,S,5,5,0,0,15721
15651,822284,235,S,10,10,0,0,15721
15651,822326,235,S,36,36,0,0,15721
15651,822373,235,S,6,6,0,0,15721
15651,822379,235,S,41,41,0,0,15721
15651,822409,235,S,48,48,0,0,15721
15651,822491,642,S,16,16,0,0,15721
15651,822545,681,S,22,22,0,0,15721
15651,822577,1880,S,24,24,0,0,15721
15651,822582,1880,S,21,21,0,0,15721
15651,822633,4241,S,31,31,0,0,15721
15651,822655,4241,S,38,38,0,0,15721
15651,822726,4241,S,20,20,0,0,15721
15651,822747,9093,S,7,7,0,0,15721
15651,822756,50180,S,42,42,0,0,15721
15652,822824,0,S,25,25,0,0,15721
15652,822904,0,S,2,2,0,0,15721
15652,822937,0,S,20,20,0,0,15721
15652,823002,0,S,31,31,0,0,15721
15652,823021,0,S,28,28,0,0,15721
15652,823119,0,S,34,34,0,0,15721
15652,823129,0,S,5,5,0,0,15721
15652,823138,0,S,10,10,0,0,15721
15652,823168,235,S,18,18,0,0,15721
15652,823213,235,S,21,21,0,0,15721
15652,823229,235,S,7,7,0,0,15721
15652,823235,235,S,55,55,0,0,15721
15652,823261,235,S,9,9,0,0,15721
15652,823276,235,S,8,8,0,0,15721
15652,823277,235,S,9,9,0,0,15721
15652,823363,235,S,110,110,0,0,15721
15652,823392,235,S,104,104,0,0,15721
15652,823420,235,S,7,7,0,0,15721
15652,823424,235,S,13,13,0,0,15721
15652,823447,235,S,13,13,0,0,15721
15652,823463,235,S,22,22,0,0,15721
15652,823481,235,S,6,6,0,0,15721
15652,823543,642,S,82,82,0,0,15721
15652,823561,642,S,4,4,0,0,15721
15652,823603,642,S,8,8,0,0,15721
15652,823648,2157,S,38,38,0,0,15721
15652,823654,2191,S,25,25,0,0,15721
15652,823714,4241,S,28,28,0,0,15721
15652,823721,4241,S,27,27,0,0,15721
15652,823730,4241,S,32,32,0,0,15721
15652,823814,292901,S,20,20,0,0,15721
15653,823863,0,S,6,6,0,0,15721
15653,823895,0,S,42,42,0,0,15721
15653,823942,0,S,8,8,0,0,15721
15653,823967,0,S,16,16,0,0,15721
15653,824008,0,S,46,46,0,0,15721
15653,824010,0,S,7,7,0,0,15721
15653,824023,0,S,35,35,0,0,15721
15653,824075,0,S,10,10,0,0,15721
15653,824113,0,S,2,2,0,0,15721
15653,824149,0,S,10,10,0,0,15721
15653,824215,0,S,13,13,0,0,15721
15653,824231,0,S,59,59,0,0,15721
15653,824351,235,S,42,42,0,0,15721
15653,824374,235,S,8,8,0,0,15721
15653,824447,235,S,5,5,0,0,15721
15653,824506,235,S,49,49,0,0,15721
15653,824534,235,S,5,5,0,0,15721
15653,824622,235,S,7,7,0,0,15721
15653,824658,642,S,88,88,0,0,15721
15653,824666,642,S,39,39,0,0,15721
15653,824696,642,S,3,3,0,0,15721
15653,824713,642,S,10,10,0,0,15721
15653,824730,642,S,43,43,0,0,15721
15653,824776,751,S,51,51,0,0,15721
15653,824821,4241,S,8,8,0,0,15721
15653,824872,4241,S,63,63,0,0,15721
15653,824876,4241,S,35,35,0,0,15721
15653,824924,4241,S,11,11,0,0,15721
15653,824960,4241,S,17,17,0,0,15721
15654,825003,0,S,121,121,0,0,15721
15654,825067,0,S,32,32,0,0,15721
15654,825102,0,S,14,14,0,0,15721
15654,825135,0,S,75,75,0,0,15721
15654,825142,0,S,20,20,0,0,15721
15654,825155,0,S,6,6,0,0,15721
15654,825157,0,S,11,11,0,0,15721
15654,825174,0,S,14,14,0,0,15721
15654,825194,0,S,70,70,0,0,15721
15654,825228,0,S,14,14,0,0,15721
15654,825267,0,S,18,18,0,0,15721
15654,825298,0,S,47,47,0,0,15721
15654,825343,0,S,26,26,0,0,15721
15654,825364,0,S,92,92,0,0,15721
15654,825367,0,S,19,19,0,0,15721
15654,825374,0,S,53,53,0,0,15721
15654,825375,0,S,9,9,0,0,15721
15654,825389,0,S,16,16,0,0,15721
15654,825407,235,S,12,12,0,0,15721
15654,825418,235,S,18,18,0,0,15721
15654,825450,235,S,12,12,0,0,15721
15654,825536,235,S,79,79,0,0,15721
15654,825574,235,S,16,16,0,0,15721
15654,825577,235,S,71,71,0,0,15721
15654,825586,235,S,9,9,0,0,15721
15654,825598,235,S,4,4,0,0,15721
15654,825606,235,S,5,5,0,0,15721
15654,825630,235,S,7,7,0,0,15721
15654,825688,235,S,4,4,0,0,15721
15654,825717,235,S,34,34,0,0,15721
15654,825718,235,S,112,112,0,0,15721
15654,825721,235,S,28,28,0,0,15721
15654,825762,235,S,6,6,0,0,15721
15654,825770,235,S,67,67,0,0,15721
15654,825786,235,S,28,28,0,0,15721
15654,825823,642,S,11,11,0,0,15721
15654,825853,642,S,17,17,0,0,15721
15654,825869,642,S,60,60,0,0,15721
15654,825933,1880,S,69,69,0,0,15721
15654,825970,4241,S,52,52,0,0,15721
15654,825974,4241,S,8,8,0,0,15721
15654,825991,4241,S,31,31,0,0,15721
15654,826017,4241,S,46,46,0,0,15721
15654,826024,4241,S,7,7,0,0,15721
15654,826025,4241,S,109,109,0,0,15721
15654,826081,4241,S,17,17,0,0,15721
15654,826090,4241,S,17,17,0,0,15721
15655,826130,0,S,35,35,0,0,15721
15655,826165,0,S,97,97,0,0,15721
15655,826167,0,S,32,32,0,0,15721
15655,826197,0,S,13,13,0,0,15721
15655,826231,0,S,19,19,0,0,15721
15655,826264,0,S,24,24,0,0,15721
15655,826288,0,S,41,41,0,0,15721
15655,826370,0,S,11,11,0,0,15721
15655,826433,0,S,23,23,0,0,15721
15655,826443,0,S,23,23,0,0,15721
15655,826444,0,S,81,81,0,0,15721
15655,826455,0,S,25,25,0,0,15721
15655,826516,0,S,42,42,0,0,15721
15655,826573,235,S,73,73,0,0,15721
15655,826575,235,S,4,4,0,0,15721
15655,826582,235,S,38,38,0,0,15721
15655,826586,235,S,54,54,0,0,15721
15655,826592,235,S,116,116,0,0,15721
15655,826600,235,S,14,14,0,0,15721
15655,826610,235,S,89,89,0,0,15721
15655,826656,235,S,31,31,0,0,15721
15655,826771,235,S,56,56,0,0,15721
15655,826780,235,S,138,138,0,0,15721
15655,826807,235,S,8,8,0,0,15721
15655,826810,235,S,53,53,0,0,15721
15655,826847,235,S,7,7,0,0,15721
15655,826861,235,S,39,39,0,0,15721
15655,826887,235,S,6,6,0,0,15721
15655,826895,235,S,33,33,0,0,15721
15655,826920,235,S,37,37,0,0,15721
15655,826921,235,S,32,32,0,0,15721
15655,826955,642,S,50,50,0,0,15721
15655,826958,642,S,82,82,0,0,15721
15655,826974,642,S,9,9,0,0,15721
15655,827022,681,S,76,76,0,0,15721
15655,827051,1880,S,105,105,0,0,15721
15655,827075,4241,S,55,55,0,0,15721
15655,827141,4241,S,16,16,0,0,15721
15656,827301,0,S,23,23,0,0,15721
15656,827307,0,S,10,10,0,0,15721
15656,827308,0,S,15,15,0,0,15721
15656,827340,0,S,19,19,0,0,15721
15656,827369,0,S,13,13,0,0,15721
15656,827403,0,S,7,7,0,0,15721
15656,827412,0,S,3,3,0,0,15721
15656,827437,0,S,70,70,0,0,15721
15656,827446,0,S,6,6,0,0,15721
15656,827456,0,S,32,32,0,0,15721
15656,827478,0,S,14,14,0,0,15721
15656,827479,0,S,65,65,0,0,15721
15656,827532,0,S,3,3,0,0,15721
15656,827553,0,S,38,38,0,0,15721
15656,827602,0,S,11,11,0,0,15721
15656,827608,0,S,62,62,0,0,15721
15656,827616,0,S,36,36,0,0,15721
15656,827625,0,S,10,10,0,0,15721
15656,827628,0,S,6,6,0,0,15721
15656,827632,0,S,27,27,0,0,15721
15656,827640,0,S,22,22,0,0,15721
15656,827645,0,S,28,28,0,0,15721
15656,827666,235,S,101,101,0,0,15721
15656,827668,235,S,19,19,0,0,15721
15656,827779,235,S,44,44,0,0,15721
15656,827782,235,S,22,22,0,0,15721
15656,827793,235,S,52,52,0,0,15721
15656,827794,235,S,97,97,0,0,15721
15656,827802,235,S,35,35,0,0,15721
15656,827830,235,S,18,18,0,0,15721
15656,827848,235,S,62,62,0,0,15721
15656,827856,235,S,10,10,0,0,15721
15656,827883,235,S,14,14,0,0,15721
15656,827916,235,S,29,29,0,0,15721
15656,827922,235,S,62,62,0,0,15721
15656,827927,235,S,13,13,0,0,15721
15656,828039,235,S,26,26,0,0,15721
15656,828063,642,S,5,5,0,0,15721
15656,828079,642,S,83,83,0,0,15721
15656,828081,642,S,36,36,0,0,15721
15656,828112,642,S,103,103,0,0,15721
15656,828261,4241,S,27,27,0,0,15721
15656,828269,4241,S,15,15,0,0,15721
15656,828273,4241,S,4,4,0,0,15721
15656,828280,4241,S,28,28,0,0,15721
15656,828286,4241,S,9,9,0,0,15721
15656,828316,4241,S,73,73,0,0,15721
15656,828346,4241,S,5,5,0,0,15721
15656,828366,20219,S,13,13,0,0,15721
15657,828410,0,S,9,9,0,0,15721
15657,828415,0,S,19,19,0,0,15721
15657,828434,0,S,28,28,0,0,15721
15657,828441,0,S,6,6,0,0,15721
15657,828447,0,S,57,57,0,0,15721
15657,828463,0,S,38,38,0,0,15721
15657,828497,0,S,9,9,0,0,15721
15657,828503,0,S,146,146,0,0,15721
15657,828514,0,S,41,41,0,0,15721
15657,828516,0,S,27,27,0,0,15721
15657,828542,0,S,10,10,0,0,15721
15657,828584,0,S,28,28,0,0,15721
15657,828682,0,S,27,27,0,0,15721
15657,828732,0,S,11,11,0,0,15721
15657,828822,235,S,17,17,0,0,15721
15657,828823,235,S,40,40,0,0,15721
15657,828833,235,S,32,32,0,0,15721
15657,828865,235,S,61,61,0,0,15721
15657,828874,235,S,8,8,0,0,15721
15657,828897,235,S,8,8,0,0,15721
15657,828923,235,S,10,10,0,0,15721
15657,828955,235,S,19,19,0,0,15721
15657,828967,235,S,18,18,0,0,15721
15657,829001,235,S,39,39,0,0,15721
15657,829012,235,S,30,30,0,0,15721
15657,829029,235,S,76,76,0,0,15721
15657,829041,235,S,11,11,0,0,15721
15657,829072,235,S,49,49,0,0,15721
15657,829125,235,S,15,15,0,0,15721
15657,829142,235,S,43,43,0,0,15721
15657,829244,642,S,16,16,0,0,15721
15657,829277,642,S,12,12,0,0,15721
15657,829385,4241,S,2,2,0,0,15721
15657,829462,4241,S,36,36,0,0,15721
15657,829476,4241,S,193,193,0,0,15721
15657,829506,4241,S,23,23,0,0,15721
15657,829520,4646,S,12,12,0,0,15721
15658,829549,0,S,144,144,0,0,15721
15658,829562,0,S,16,16,0,0,15721
15658,829569,0,S,22,22,0,0,15721
15658,829606,0,S,56,56,0,0,15721
15658,829632,0,S,11,11,0,0,15721
15658,829650,0,S,7,7,0,0,15721
15658,829655,0,S,82,82,0,0,15721
15658,829803,0,S,11,11,0,0,15721
15658,829838,0,S,25,25,0,0,15721
15658,829871,0,S,34,34,0,0,15721
15658,829913,0,S,15,15,0,0,15721
15658,829954,235,S,6,6,0,0,15721
15658,830017,235,S,42,42,0,0,15721
15658,830021,235,S,35,35,0,0,15721
15658,830029,235,S,43,43,0,0,15721
15658,830066,235,S,7,7,0,0,15721
15658,830113,235,S,23,23,0,0,15721
15658,830167,235,S,66,66,0,0,15721
15658,830198,235,S,33,33,0,0,15721
15658,830247,235,S,27,27,0,0,15721
15658,830250,235,S,45,45,0,0,15721
15658,830277,235,S,32,32,0,0,15721
15658,830280,235,S,26,26,0,0,15721
15658,830329,455,S,19,19,0,0,15721
15658,830372,642,S,79,79,0,0,15721
15658,830385,642,S,74,74,0,0,15721
15658,830436,751,S,12,12,0,0,15721
15658,830470,2157,S,79,79,0,0,15721
15658,830480,3896,S,147,147,0,0,15721
15658,830518,4241,S,2,2,0,0,15721
15658,830526,4241,S,34,34,0,0,15721
15658,830546,4241,S,11,11,0,0,15721
15658,830552,4241,S,51,51,0,0,15721
15658,830558,4241,S,11,11,0,0,15721
15659,830658,0,S,16,16,0,0,15721
15659,830677,0,S,46,46,0,0,15721
15659,830713,0,S,8,8,0,0,15721
15659,830863,0,S,50,50,0,0,15721
15659,830907,0,S,71,71,0,0,15721
15659,830939,0,S,25,25,0,0,15721
15659,830965,0,S,49,49,0,0,15721
15659,830990,0,S,45,45,0,0,15721
15659,830993,0,S,23,23,0,0,15721
15659,830995,0,S,31,31,0,0,15721
15659,831003,0,S,10,10,0,0,15721
15659,831042,0,S,31,31,0,0,15721
15659,831077,235,S,19,19,0,0,15721
15659,831123,235,S,4,4,0,0,15721
15659,831129,235,S,11,11,0,0,15721
15659,831166,235,S,13,13,0,0,15721
15659,831248,235,S,26,26,0,0,15721
15659,831266,235,S,16,16,0,0,15721
15659,831308,235,S,8,8,0,0,15721
15659,831366,235,S,2,2,0,0,15721
15659,831376,235,S,23,23,0,0,15721
15659,831417,235,S,37,37,0,0,15721
15659,831419,235,S,14,14,0,0,15721
15659,831428,235,S,54,54,0,0,15721
15659,831440,235,S,22,22,0,0,15721
15659,831441,235,S,52,52,0,0,15721
15659,831445,235,S,10,10,0,0,15721
15659,831450,235,S,5,5,0,0,15721
15659,831472,455,S,40,40,0,0,15721
15659,831475,455,S,27,27,0,0,15721
15659,831498,642,S,70,70,0,0,15721
15659,831536,642,S,35,35,0,0,15721
15659,831554,642,S,64,64,0,0,15721
15659,831588,681,S,49,49,0,0,15721
15659,831595,681,S,14,14,0,0,15721
15659,831651,4241,S,10,10,0,0,15721
15659,831730,4241,S,5,5,0,0,15721
15659,831738,4241,S,19,19,0,0,15721
15659,831739,4241,S,62,62,0,0,15721
15659,831745,4241,S,4,4,0,0,15721
15659,831747,4241,S,20,20,0,0,15721
15659,831750,4241,S,57,57,0,0,15721
15659,831754,4241,S,48,48,0,0,15721
15659,831763,4241,S,47,47,0,0,15721
15659,831771,4241,S,81,81,0,0,15721
15659,831779,4241,S,58,58,0,0,15721
15659,831796,4646,S,37,37,0,0,15721
