K,Id,Parent,ParentType,N,Ns,Nr,Nq,T
2651,71244,34,R,8,0,8,0,2662
2651,71246,34,R,15,0,15,0,2662
2651,71250,34,R,15,0,15,0,2662
2651,71251,34,R,2,0,2,0,2662
2651,71270,34,R,2,0,2,0,2662
2651,71277,34,R,4,0,4,0,2662
2651,71280,34,R,2,0,2,0,2662
2651,71286,34,R,7,0,7,0,2662
2651,71287,34,R,13,0,13,0,2662
2651,71288,34,R,1,0,1,0,2662
2651,71291,34,R,13,0,13,0,2662
2651,71295,34,R,7,0,7,0,2662
2651,71296,34,R,3,0,3,0,2662
2651,71302,34,R,8,0,8,0,2662
2651,71303,34,R,14,0,14,0,2662
2651,71306,34,R,4,0,4,0,2662
2651,71307,34,R,8,0,8,0,2662
2651,71308,34,R,2,0,2,0,2662
2651,71309,34,R,14,0,14,0,2662
2651,71316,34,R,21,0,21,0,2662
2651,71326,34,R,4,0,4,0,2662
2651,71330,34,R,15,0,15,0,2662
2651,71347,34,R,5,0,5,0,2662
2651,71354,34,R,4,0,4,0,2662
2651,71366,34,R,4,0,4,0,2662
2651,71372,34,R,4,0,4,0,2662
2651,71373,34,R,7,0,7,0,2662
2651,71377,34,R,7,0,7,0,2662
2651,71380,34,R,2,0,2,0,2662
2651,71393,34,R,8,0,8,0,2662
2651,71399,34,R,4,0,4,0,2662
2651,71405,34,R,2,0,2,0,2662
2651,71408,34,R,4,0,4,0,2662
2651,71413,34,R,6,0,6,0,2662
2651,71415,34,R,12,0,12,0,2662
2651,71418,34,R,8,0,8,0,2662
2651,71421,34,R,7,0,7,0,2662
2651,71426,34,R,2,0,2,0,2662
2651,71428,34,R,5,0,5,0,2662
2651,71431,34,R,12,0,12,0,2662
2651,71440,34,R,3,0,3,0,2662
2651,71445,34,R,6,0,6,0,2662
2651,71446,34,R,7,0,7,0,2662
2651,71455,34,R,6,0,6,0,2662
2651,71459,34,R,14,0,14,0,2662
2651,71482,34,R,4,0,4,0,2662
2651,71484,34,R,10,0,10,0,2662
2651,71486,34,R,1,0,1,0,2662
2651,71491,34,R,4,0,4,0,2662
2651,71492,34,R,5,0,5,0,2662
2651,71494,34,R,9,0,9,0,2662
2651,71495,34,R,11,0,11,0,2662
2651,71497,34,R,6,0,6,0,2662
2651,71498,34,R,12,0,12,0,2662
2651,71504,34,R,6,0,6,0,2662
2651,71505,34,R,6,0,6,0,2662
2651,71506,34,R,6,0,6,0,2662
2651,71511,34,R,6,0,6,0,2662
2651,71513,40,Q,5,0,0,5,2662
2651,71516,40,Q,3,0,0,3,2662
2651,71522,40,Q,5,0,0,5,2662
2651,71525,40,Q,7,0,0,7,2662
2651,71536,40,Q,4,0,0,4,2662
2651,71543,40,R,1,0,1,0,2662
2651,71551,40,R,4,0,4,0,2662
2651,71553,40,R,13,0,13,0,2662
2651,71558,40,R,8,0,8,0,2662
2651,71563,40,R,7,0,7,0,2662
2651,71564,40,R,12,0,12,0,2662
2651,71574,40,R,6,0,6,0,2662
2651,71575,40,R,1,0,1,0,2662
2651,71593,40,R,6,0,6,0,2662
2651,71595,40,R,11,0,11,0,2662
2651,71596,40,R,5,0,5,0,2662
2651,71610,40,R,2,0,2,0,2662
2651,71614,40,R,4,0,4,0,2662
2651,71633,40,R,9,0,9,0,2662
2651,71635,40,R,14,0,14,0,2662
2651,71649,40,R,2,0,2,0,2662
2651,71654,40,R,3,0,3,0,2662
2651,71662,40,R,6,0,6,0,2662
2651,71663,40,R,4,0,4,0,2662
2651,71672,40,R,14,0,14,0,2662
2651,71677,40,R,6,0,6,0,2662
2651,71679,40,R,9,0,9,0,2662
2651,71682,40,R,11,0,11,0,2662
2651,71684,40,R,4,0,4,0,2662
2651,71686,40,R,7,0,7,0,2662
2651,71687,40,R,6,0,6,0,2662
2651,71688,40,R,18,0,18,0,2662
2651,71689,40,R,6,0,6,0,2662
2651,71698,40,R,2,0,2,0,2662
2651,71699,40,R,8,0,8,0,2662
2651,71702,40,R,12,0,12,0,2662
2651,71703,40,R,2,0,2,0,2662
2651,71705,40,R,7,0,7,0,2662
2651,71717,40,R,4,0,4,0,2662
2651,71735,40,R,8,0,8,0,2662
2651,71739,40,R,5,0,5,0,2662
2651,71747,40,R,4,0,4,0,2662
2651,71750,40,R,15,0,15,0,2662
2651,71751,40,R,6,0,6,0,2662
2651,71753,40,R,10,0,10,0,2662
2651,71754,40,R,4,0,4,0,2662
2651,71765,40,R,3,0,3,0,2662
2651,71766,40,R,16,0,16,0,2662
2651,71767,40,R,12,0,12,0,2662
2651,71775,40,R,10,0,10,0,2662
2651,71783,40,R,19,0,19,0,2662
2651,71787,40,R,8,0,8,0,2662
2651,71788,40,R,4,0,4,0,2662
2651,71790,40,R,16,0,16,0,2662
2651,71797,40,R,17,0,17,0,2662
2651,71800,40,R,7,0,7,0,2662
2651,71805,62,Q,2,0,0,2,2662
2651,71819,62,Q,5,0,0,5,2662
2651,71824,62,Q,4,0,0,4,2662
2651,71825,62,Q,10,0,0,10,2662
2651,71826,62,Q,10,0,0,10,2662
2651,71828,62,Q,2,0,0,2,2662
2651,71833,62,Q,5,0,0,5,2662
2651,71838,62,R,10,0,10,0,2662
2651,71845,62,R,10,0,10,0,2662
2651,71851,62,R,6,0,6,0,2662
2651,71858,62,R,6,0,6,0,2662
2651,71860,62,R,2,0,2,0,2662
2651,71863,62,R,4,0,4,0,2662
2651,71877,81,R,5,0,5,0,2662
2651,71891,81,R,4,0,4,0,2662
2651,71894,81,R,6,0,6,0,2662
2651,71901,81,R,2,0,2,0,2662
2651,71903,81,R,13,0,13,0,2662
2651,71908,81,R,3,0,3,0,2662
2651,71909,81,R,4,0,4,0,2662
2651,71929,81,R,4,0,4,0,2662
2651,71931,81,R,12,0,12,0,2662
2651,71944,81,R,7,0,7,0,2662
2651,71952,81,R,4,0,4,0,2662
2651,71970,81,R,6,0,6,0,2662
2651,71971,81,R,2,0,2,0,2662
2651,71977,81,R,18,0,18,0,2662
2652,71986,0,Q,3,0,0,3,2662
2652,71987,0,Q,8,0,0,8,2662
2652,71995,0,Q,11,0,0,11,2662
2652,71997,0,R,2,0,2,0,2662
2652,72000,0,R,3,0,3,0,2662
2652,72017,34,Q,1,0,0,1,2662
2652,72018,34,Q,3,0,0,3,2662
2652,72021,34,Q,4,0,0,4,2662
2652,72023,34,Q,2,0,0,2,2662
2652,72048,34,Q,8,0,0,8,2662
2652,72058,34,Q,4,0,0,4,2662
2652,72063,34,Q,14,0,0,14,2662
2652,72066,34,Q,1,0,0,1,2662
2652,72067,34,Q,6,0,0,6,2662
2652,72075,34,R,4,0,4,0,2662
2652,72076,34,R,8,0,8,0,2662
2652,72077,34,R,6,0,6,0,2662
2652,72090,34,R,6,0,6,0,2662
2652,72091,34,R,8,0,8,0,2662
2652,72094,34,R,4,0,4,0,2662
2652,72095,34,R,2,0,2,0,2662
2652,72116,34,R,10,0,10,0,2662
2652,72119,34,R,4,0,4,0,2662
2652,72120,34,R,4,0,4,0,2662
2652,72125,34,R,2,0,2,0,2662
2652,72135,34,R,6,0,6,0,2662
2652,72136,34,R,2,0,2,0,2662
2652,72140,34,R,10,0,10,0,2662
2652,72152,34,R,13,0,13,0,2662
2652,72154,34,R,6,0,6,0,2662
2652,72160,34,R,4,0,4,0,2662
2652,72166,34,R,5,0,5,0,2662
2652,72173,34,R,4,0,4,0,2662
2652,72175,34,R,10,0,10,0,2662
2652,72180,34,R,5,0,5,0,2662
2652,72187,34,R,8,0,8,0,2662
2652,72189,34,R,10,0,10,0,2662
2652,72190,34,R,2,0,2,0,2662
2652,72191,34,R,8,0,8,0,2662
2652,72198,34,R,2,0,2,0,2662
2652,72201,34,R,9,0,9,0,2662
2652,72213,34,R,9,0,9,0,2662
2652,72214,34,R,1,0,1,0,2662
2652,72215,34,R,2,0,2,0,2662
2652,72219,34,R,16,0,16,0,2662
2652,72222,34,R,1,0,1,0,2662
2652,72229,34,R,3,0,3,0,2662
2652,72231,34,R,6,0,6,0,2662
2652,72233,34,R,3,0,3,0,2662
2652,72238,34,R,25,0,25,0,2662
2652,72248,34,R,8,0,8,0,2662
2652,72249,34,R,12,0,12,0,2662
2652,72254,34,R,6,0,6,0,2662
2652,72255,34,R,3,0,3,0,2662
2652,72258,34,R,6,0,6,0,2662
2652,72259,34,R,3,0,3,0,2662
2652,72261,34,R,12,0,12,0,2662
2652,72262,34,R,12,0,12,0,2662
2652,72263,34,R,6,0,6,0,2662
2652,72269,34,R,4,0,4,0,2662
2652,72270,34,R,13,0,13,0,2662
2652,72279,34,R,2,0,2,0,2662
2652,72284,34,R,2,0,2,0,2662
2652,72287,34,R,2,0,2,0,2662
2652,72290,34,R,10,0,10,0,2662
2652,72293,34,R,6,0,6,0,2662
2652,72294,34,R,8,0,8,0,2662
2652,72300,34,R,2,0,2,0,2662
2652,72304,34,R,10,0,10,0,2662
2652,72306,34,R,6,0,6,0,2662
2652,72308,34,R,9,0,9,0,2662
2652,72312,34,R,2,0,2,0,2662
2652,72328,34,R,4,0,4,0,2662
2652,72338,34,R,2,0,2,0,2662
2652,72344,34,R,9,0,9,0,2662
2652,72345,34,R,4,0,4,0,2662
2652,72356,34,R,6,0,6,0,2662
2652,72359,34,R,2,0,2,0,2662
2652,72365,34,R,4,0,4,0,2662
2652,72366,34,R,2,0,2,0,2662
2652,72370,34,R,14,0,14,0,2662
2652,72375,34,R,16,0,16,0,2662
2652,72381,34,R,4,0,4,0,2662
2652,72398,34,R,9,0,9,0,2662
2652,72399,34,R,3,0,3,0,2662
2652,72403,34,R,12,0,12,0,2662
2652,72410,34,R,3,0,3,0,2662
2652,72411,34,R,1,0,1,0,2662
2652,72414,34,R,21,0,21,0,2662
2652,72416,34,R,14,0,14,0,2662
2652,72422,40,Q,1,0,0,1,2662
2652,72423,40,Q,13,0,0,13,2662
2652,72425,40,Q,4,0,0,4,2662
2652,72431,40,Q,2,0,0,2,2662
2652,72442,40,Q,1,0,0,1,2662
2652,72443,40,Q,8,0,0,8,2662
2652,72445,40,Q,12,0,0,12,2662
2652,72452,40,R,2,0,2,0,2662
2652,72454,40,R,6,0,6,0,2662
2652,72455,40,R,7,0,7,0,2662
2652,72457,40,R,11,0,11,0,2662
2652,72459,40,R,4,0,4,0,2662
2652,72465,40,R,6,0,6,0,2662
2652,72474,40,R,5,0,5,0,2662
2652,72477,40,R,6,0,6,0,2662
2652,72478,40,R,10,0,10,0,2662
2652,72487,40,R,3,0,3,0,2662
2652,72489,40,R,12,0,12,0,2662
2652,72490,40,R,2,0,2,0,2662
2652,72498,40,R,6,0,6,0,2662
2652,72502,40,R,7,0,7,0,2662
2652,72506,40,R,4,0,4,0,2662
2652,72510,40,R,3,0,3,0,2662
2652,72519,40,R,19,0,19,0,2662
2652,72527,40,R,22,0,22,0,2662
2652,72533,40,R,11,0,11,0,2662
2652,72535,40,R,2,0,2,0,2662
2652,72543,40,R,8,0,8,0,2662
2652,72546,40,R,2,0,2,0,2662
2652,72547,40,R,6,0,6,0,2662
2652,72553,40,R,4,0,4,0,2662
2652,72554,40,R,6,0,6,0,2662
2652,72556,40,R,8,0,8,0,2662
2652,72557,40,R,2,0,2,0,2662
2652,72560,40,R,4,0,4,0,2662
2652,72568,40,R,10,0,10,0,2662
2652,72571,40,R,4,0,4,0,2662
2652,72573,40,R,10,0,10,0,2662
2652,72574,40,R,18,0,18,0,2662
2652,72578,40,R,3,0,3,0,2662
2652,72580,40,R,2,0,2,0,2662
2652,72583,40,R,3,0,3,0,2662
2652,72593,40,R,10,0,10,0,2662
2652,72595,40,R,8,0,8,0,2662
2652,72597,40,R,8,0,8,0,2662
2652,72599,40,R,2,0,2,0,2662
2652,72601,40,R,15,0,15,0,2662
2652,72612,40,R,15,0,15,0,2662
2652,72622,40,R,6,0,6,0,2662
2652,72630,40,R,6,0,6,0,2662
2652,72631,40,R,13,0,13,0,2662
2652,72634,40,R,12,0,12,0,2662
2652,72641,40,R,2,0,2,0,2662
2652,72642,40,R,9,0,9,0,2662
2652,72651,40,R,2,0,2,0,2662
2652,72655,40,R,2,0,2,0,2662
2652,72656,40,R,2,0,2,0,2662
2652,72661,40,R,13,0,13,0,2662
2652,72662,40,R,3,0,3,0,2662
2652,72665,40,R,6,0,6,0,2662
2652,72667,40,R,6,0,6,0,2662
2652,72671,40,R,4,0,4,0,2662
2652,72672,40,R,11,0,11,0,2662
2652,72685,40,R,9,0,9,0,2662
2652,72689,40,R,8,0,8,0,2662
2652,72691,40,R,15,0,15,0,2662
2652,72692,40,R,8,0,8,0,2662
2652,72693,40,R,8,0,8,0,2662
2652,72706,62,Q,1,0,0,1,2662
2652,72707,62,Q,2,0,0,2,2662
2652,72709,62,Q,2,0,0,2,2662
2652,72713,62,Q,19,0,0,19,2662
2652,72714,62,Q,3,0,0,3,2662
2652,72715,62,Q,2,0,0,2,2662
2652,72716,62,Q,6,0,0,6,2662
2652,72724,62,Q,10,0,0,10,2662
2652,72732,62,Q,13,0,0,13,2662
2652,72742,62,R,3,0,3,0,2662
2652,72745,62,R,4,0,4,0,2662
2652,72746,62,R,9,0,9,0,2662
2652,72752,62,R,7,0,7,0,2662
2652,72754,62,R,4,0,4,0,2662
2652,72759,62,R,7,0,7,0,2662
2652,72766,81,R,2,0,2,0,2662
2652,72768,81,R,5,0,5,0,2662
2652,72774,81,R,11,0,11,0,2662
2652,72779,81,R,12,0,12,0,2662
2652,72780,81,R,7,0,7,0,2662
2652,72783,81,R,4,0,4,0,2662
2652,72786,81,R,10,0,10,0,2662
2652,72789,81,R,3,0,3,0,2662
2652,72792,81,R,4,0,4,0,2662
2652,72795,81,R,9,0,9,0,2662
2652,72807,81,R,4,0,4,0,2662
2652,72809,81,R,8,0,8,0,2662
2652,72811,81,R,1,0,1,0,2662
2652,72821,81,R,4,0,4,0,2662
2652,72830,81,R,17,0,17,0,2662
2652,72842,81,R,4,0,4,0,2662
2652,72847,81,R,14,0,14,0,2662
2652,72856,81,R,3,0,3,0,2662
2652,72869,81,R,5,0,5,0,2662
2652,72876,81,R,5,0,5,0,2662
2652,72896,33934,R,2,0,2,0,2662
2653,72901,0,Q,2,0,0,2,2662
2653,72905,0,R,2,0,2,0,2662
2653,72906,0,R,4,0,4,0,2662
2653,72907,0,R,8,0,8,0,2662
2653,72909,0,R,10,0,10,0,2662
2653,72910,0,R,9,0,9,0,2662
2653,72911,0,R,2,0,2,0,2662
2653,72924,34,Q,4,0,0,4,2662
2653,72938,34,Q,5,0,0,5,2662
2653,72942,34,Q,4,0,0,4,2662
2653,72955,34,Q,2,0,0,2,2662
2653,72958,34,Q,2,0,0,2,2662
2653,72972,34,Q,2,0,0,2,2662
2653,72981,34,Q,2,0,0,2,2662
2653,72983,34,R,16,0,16,0,2662
2653,72984,34,R,2,0,2,0,2662
2653,72989,34,R,8,0,8,0,2662
2653,72995,34,R,9,0,9,0,2662
2653,73001,34,R,6,0,6,0,2662
2653,73006,34,R,2,0,2,0,2662
2653,73007,34,R,4,0,4,0,2662
2653,73024,34,R,5,0,5,0,2662
2653,73033,34,R,14,0,14,0,2662
2653,73041,34,R,9,0,9,0,2662
2653,73047,34,R,7,0,7,0,2662
2653,73051,34,R,13,0,13,0,2662
2653,73057,34,R,6,0,6,0,2662
2653,73080,34,R,1,0,1,0,2662
2653,73083,34,R,8,0,8,0,2662
2653,73085,34,R,6,0,6,0,2662
2653,73086,34,R,5,0,5,0,2662
2653,73088,34,R,2,0,2,0,2662
2653,73090,34,R,4,0,4,0,2662
2653,73094,34,R,4,0,4,0,2662
2653,73098,34,R,10,0,10,0,2662
2653,73099,34,R,17,0,17,0,2662
2653,73100,34,R,15,0,15,0,2662
2653,73105,34,R,20,0,20,0,2662
2653,73111,34,R,5,0,5,0,2662
2653,73114,34,R,2,0,2,0,2662
2653,73115,34,R,9,0,9,0,2662
2653,73117,34,R,2,0,2,0,2662
2653,73122,34,R,4,0,4,0,2662
2653,73124,34,R,9,0,9,0,2662
2653,73126,34,R,9,0,9,0,2662
2653,73127,34,R,4,0,4,0,2662
2653,73133,34,R,4,0,4,0,2662
2653,73135,34,R,4,0,4,0,2662
2653,73140,34,R,3,0,3,0,2662
2653,73142,34,R,2,0,2,0,2662
2653,73147,34,R,12,0,12,0,2662
2653,73154,34,R,6,0,6,0,2662
2653,73158,34,R,6,0,6,0,2662
2653,73159,34,R,2,0,2,0,2662
2653,73160,34,R,6,0,6,0,2662
2653,73162,34,R,2,0,2,0,2662
2653,73179,34,R,4,0,4,0,2662
2653,73187,34,R,14,0,14,0,2662
2653,73191,34,R,8,0,8,0,2662
2653,73194,34,R,6,0,6,0,2662
2653,73197,34,R,8,0,8,0,2662
2653,73202,34,R,2,0,2,0,2662
2653,73215,34,R,4,0,4,0,2662
2653,73220,34,R,4,0,4,0,2662
2653,73225,34,R,15,0,15,0,2662
2653,73226,34,R,8,0,8,0,2662
2653,73230,34,R,4,0,4,0,2662
2653,73237,34,R,1,0,1,0,2662
2653,73238,34,R,2,0,2,0,2662
2653,73241,34,R,10,0,10,0,2662
2653,73245,34,R,4,0,4,0,2662
2653,73249,34,R,8,0,8,0,2662
2653,73251,34,R,2,0,2,0,2662
2653,73260,34,R,2,0,2,0,2662
2653,73263,34,R,8,0,8,0,2662
2653,73266,34,R,2,0,2,0,2662
2653,73273,34,R,6,0,6,0,2662
2653,73277,34,R,16,0,16,0,2662
2653,73278,34,R,12,0,12,0,2662
2653,73281,34,R,4,0,4,0,2662
2653,73282,34,R,7,0,7,0,2662
2653,73285,34,R,3,0,3,0,2662
2653,73292,34,R,6,0,6,0,2662
2653,73304,34,R,2,0,2,0,2662
2653,73306,34,R,2,0,2,0,2662
2653,73307,34,R,13,0,13,0,2662
2653,73308,34,R,8,0,8,0,2662
2653,73324,40,Q,7,0,0,7,2662
2653,73339,40,R,11,0,11,0,2662
2653,73340,40,R,6,0,6,0,2662
2653,73341,40,R,9,0,9,0,2662
2653,73343,40,R,2,0,2,0,2662
2653,73351,40,R,13,0,13,0,2662
2653,73365,40,R,2,0,2,0,2662
2653,73368,40,R,4,0,4,0,2662
2653,73370,40,R,2,0,2,0,2662
2653,73371,40,R,6,0,6,0,2662
2653,73373,40,R,2,0,2,0,2662
2653,73374,40,R,4,0,4,0,2662
2653,73375,40,R,6,0,6,0,2662
2653,73377,40,R,2,0,2,0,2662
2653,73380,40,R,5,0,5,0,2662
2653,73382,40,R,5,0,5,0,2662
2653,73383,40,R,10,0,10,0,2662
2653,73385,40,R,6,0,6,0,2662
2653,73386,40,R,8,0,8,0,2662
2653,73387,40,R,10,0,10,0,2662
2653,73390,40,R,14,0,14,0,2662
2653,73393,40,R,4,0,4,0,2662
2653,73407,40,R,4,0,4,0,2662
2653,73412,40,R,10,0,10,0,2662
2653,73413,40,R,2,0,2,0,2662
2653,73420,40,R,8,0,8,0,2662
2653,73425,40,R,4,0,4,0,2662
2653,73428,40,R,11,0,11,0,2662
2653,73438,40,R,18,0,18,0,2662
2653,73456,40,R,15,0,15,0,2662
2653,73469,40,R,4,0,4,0,2662
2653,73480,40,R,6,0,6,0,2662
2653,73481,40,R,8,0,8,0,2662
2653,73482,40,R,9,0,9,0,2662
2653,73484,40,R,3,0,3,0,2662
2653,73493,40,R,14,0,14,0,2662
2653,73496,40,R,8,0,8,0,2662
2653,73497,40,R,17,0,17,0,2662
2653,73499,40,R,4,0,4,0,2662
2653,73501,40,R,17,0,17,0,2662
2653,73502,40,R,2,0,2,0,2662
2653,73505,40,R,2,0,2,0,2662
2653,73510,40,R,1,0,1,0,2662
2653,73512,40,R,6,0,6,0,2662
2653,73521,40,R,6,0,6,0,2662
2653,73529,40,R,11,0,11,0,2662
2653,73530,40,R,2,0,2,0,2662
2653,73539,40,R,2,0,2,0,2662
2653,73547,40,R,4,0,4,0,2662
2653,73554,40,R,6,0,6,0,2662
2653,73557,40,R,9,0,9,0,2662
2653,73570,40,R,3,0,3,0,2662
2653,73571,40,R,10,0,10,0,2662
2653,73583,62,Q,4,0,0,4,2662
2653,73589,62,Q,6,0,0,6,2662
2653,73592,62,Q,10,0,0,10,2662
2653,73595,62,Q,5,0,0,5,2662
2653,73600,62,Q,5,0,0,5,2662
2653,73602,62,R,4,0,4,0,2662
2653,73604,62,R,23,0,23,0,2662
2653,73606,62,R,23,0,23,0,2662
2653,73608,62,R,12,0,12,0,2662
2653,73614,62,R,2,0,2,0,2662
2653,73625,62,R,7,0,7,0,2662
2653,73627,81,R,4,0,4,0,2662
2653,73628,81,R,4,0,4,0,2662
2653,73632,81,R,4,0,4,0,2662
2653,73635,81,R,8,0,8,0,2662
2653,73637,81,R,3,0,3,0,2662
2653,73644,81,R,6,0,6,0,2662
2653,73647,81,R,12,0,12,0,2662
2653,73649,81,R,10,0,10,0,2662
2653,73658,81,R,1,0,1,0,2662
2653,73665,81,R,2,0,2,0,2662
2653,73669,81,R,2,0,2,0,2662
2653,73674,81,R,14,0,14,0,2662
2653,73677,81,R,9,0,9,0,2662
2653,73686,81,R,6,0,6,0,2662
2653,73691,81,R,14,0,14,0,2662
2653,73694,81,R,2,0,2,0,2662
2653,73696,81,R,2,0,2,0,2662
2653,73701,81,R,11,0,11,0,2662
2653,73705,81,R,6,0,6,0,2662
2653,73706,81,R,9,0,9,0,2662
2653,73720,81,R,2,0,2,0,2662
2653,73721,81,R,4,0,4,0,2662
2653,73724,81,R,9,0,9,0,2662
2653,73727,81,R,5,0,5,0,2662
2653,73728,81,R,2,0,2,0,2662
2653,73729,81,R,13,0,13,0,2662
2653,73731,81,R,2,0,2,0,2662
2653,73736,81,R,4,0,4,0,2662
2653,73742,81,R,9,0,9,0,2662
2653,73745,164,Q,12,0,0,12,2662
2654,73750,0,Q,5,0,0,5,2662
2654,73752,0,Q,7,0,0,7,2662
2654,73753,0,Q,1,0,0,1,2662
2654,73758,0,R,2,0,2,0,2662
2654,73762,0,R,4,0,4,0,2662
2654,73764,0,R,4,0,4,0,2662
2654,73771,0,R,2,0,2,0,2662
2654,73779,0,R,16,0,16,0,2662
2654,73783,0,R,6,0,6,0,2662
2654,73791,34,Q,4,0,0,4,2662
2654,73796,34,Q,11,0,0,11,2662
2654,73807,34,Q,4,0,0,4,2662
2654,73810,34,Q,4,0,0,4,2662
2654,73811,34,Q,2,0,0,2,2662
2654,73814,34,Q,11,0,0,11,2662
2654,73817,34,Q,6,0,0,6,2662
2654,73825,34,Q,9,0,0,9,2662
2654,73827,34,Q,8,0,0,8,2662
2654,73834,34,Q,2,0,0,2,2662
2654,73835,34,Q,5,0,0,5,2662
2654,73842,34,Q,6,0,0,6,2662
2654,73844,34,Q,2,0,0,2,2662
2654,73845,34,Q,6,0,0,6,2662
2654,73847,34,Q,2,0,0,2,2662
2654,73854,34,R,5,0,5,0,2662
2654,73858,34,R,6,0,6,0,2662
2654,73863,34,R,6,0,6,0,2662
2654,73873,34,R,4,0,4,0,2662
2654,73879,34,R,4,0,4,0,2662
2654,73890,34,R,5,0,5,0,2662
2654,73894,34,R,3,0,3,0,2662
2654,73915,34,R,2,0,2,0,2662
2654,73918,34,R,6,0,6,0,2662
2654,73920,34,R,2,0,2,0,2662
2654,73922,34,R,2,0,2,0,2662
2654,73926,34,R,12,0,12,0,2662
2654,73935,34,R,4,0,4,0,2662
2654,73944,34,R,4,0,4,0,2662
2654,73945,34,R,10,0,10,0,2662
2654,73946,34,R,15,0,15,0,2662
2654,73953,34,R,8,0,8,0,2662
2654,73955,34,R,4,0,4,0,2662
2654,73975,34,R,12,0,12,0,2662
2654,73977,34,R,2,0,2,0,2662
2654,73978,34,R,6,0,6,0,2662
2654,73981,34,R,2,0,2,0,2662
2654,73982,34,R,3,0,3,0,2662
2654,73985,34,R,10,0,10,0,2662
2654,73986,34,R,5,0,5,0,2662
2654,73989,34,R,14,0,14,0,2662
2654,73998,34,R,2,0,2,0,2662
2654,73999,34,R,2,0,2,0,2662
2654,74001,34,R,10,0,10,0,2662
2654,74006,34,R,2,0,2,0,2662
2654,74008,34,R,6,0,6,0,2662
2654,74010,34,R,3,0,3,0,2662
2654,74013,34,R,1,0,1,0,2662
2654,74016,34,R,2,0,2,0,2662
2654,74018,34,R,10,0,10,0,2662
2654,74020,34,R,5,0,5,0,2662
2654,74021,34,R,4,0,4,0,2662
2654,74022,34,R,5,0,5,0,2662
2654,74030,34,R,1,0,1,0,2662
2654,74035,34,R,6,0,6,0,2662
2654,74037,34,R,6,0,6,0,2662
2654,74039,34,R,8,0,8,0,2662
2654,74044,34,R,4,0,4,0,2662
2654,74051,34,R,4,0,4,0,2662
2654,74056,34,R,4,0,4,0,2662
2654,74067,34,R,18,0,18,0,2662
2654,74074,34,R,2,0,2,0,2662
2654,74086,34,R,17,0,17,0,2662
2654,74088,34,R,2,0,2,0,2662
2654,74093,34,R,12,0,12,0,2662
2654,74095,34,R,5,0,5,0,2662
2654,74105,34,R,3,0,3,0,2662
2654,74106,34,R,6,0,6,0,2662
2654,74111,34,R,2,0,2,0,2662
2654,74114,34,R,4,0,4,0,2662
2654,74116,34,R,6,0,6,0,2662
2654,74117,34,R,9,0,9,0,2662
2654,74119,34,R,2,0,2,0,2662
2654,74123,34,R,17,0,17,0,2662
2654,74130,34,R,14,0,14,0,2662
2654,74133,34,R,4,0,4,0,2662
2654,74142,34,R,2,0,2,0,2662
2654,74145,34,R,7,0,7,0,2662
2654,74155,34,R,6,0,6,0,2662
2654,74159,34,R,10,0,10,0,2662
2654,74160,34,R,3,0,3,0,2662
2654,74161,34,R,1,0,1,0,2662
2654,74162,34,R,5,0,5,0,2662
2654,74170,34,R,4,0,4,0,2662
2654,74178,34,R,13,0,13,0,2662
2654,74179,34,R,6,0,6,0,2662
2654,74180,34,R,6,0,6,0,2662
2654,74188,34,R,4,0,4,0,2662
2654,74205,34,R,2,0,2,0,2662
2654,74206,34,R,1,0,1,0,2662
2654,74207,34,R,8,0,8,0,2662
2654,74223,34,R,7,0,7,0,2662
2654,74225,34,R,6,0,6,0,2662
2654,74237,40,Q,4,0,0,4,2662
2654,74238,40,Q,6,0,0,6,2662
2654,74240,40,Q,2,0,0,2,2662
2654,74241,40,Q,3,0,0,3,2662
2654,74246,40,Q,4,0,0,4,2662
2654,74250,40,Q,14,0,0,14,2662
2654,74252,40,Q,6,0,0,6,2662
2654,74254,40,Q,4,0,0,4,2662
2654,74258,40,Q,5,0,0,5,2662
2654,74259,40,Q,8,0,0,8,2662
2654,74266,40,R,2,0,2,0,2662
2654,74270,40,R,1,0,1,0,2662
2654,74271,40,R,21,0,21,0,2662
2654,74281,40,R,2,0,2,0,2662
2654,74282,40,R,13,0,13,0,2662
2654,74283,40,R,4,0,4,0,2662
2654,74285,40,R,2,0,2,0,2662
2654,74290,40,R,7,0,7,0,2662
2654,74295,40,R,9,0,9,0,2662
2654,74298,40,R,3,0,3,0,2662
2654,74302,40,R,8,0,8,0,2662
2654,74321,40,R,6,0,6,0,2662
2654,74323,40,R,6,0,6,0,2662
2654,74334,40,R,11,0,11,0,2662
2654,74335,40,R,7,0,7,0,2662
2654,74339,40,R,9,0,9,0,2662
2654,74347,40,R,2,0,2,0,2662
2654,74349,40,R,13,0,13,0,2662
2654,74356,40,R,4,0,4,0,2662
2654,74377,40,R,6,0,6,0,2662
2654,74378,40,R,4,0,4,0,2662
2654,74381,40,R,1,0,1,0,2662
2654,74382,40,R,6,0,6,0,2662
2654,74388,40,R,6,0,6,0,2662
2654,74390,40,R,9,0,9,0,2662
2654,74392,40,R,16,0,16,0,2662
2654,74393,40,R,2,0,2,0,2662
2654,74400,40,R,12,0,12,0,2662
2654,74404,40,R,7,0,7,0,2662
2654,74406,40,R,4,0,4,0,2662
2654,74411,40,R,7,0,7,0,2662
2654,74412,40,R,6,0,6,0,2662
2654,74419,40,R,4,0,4,0,2662
