K,Id,Parent,ParentType,N,Ns,Nr,Nq,T
2431,52671,172,R,52,0,52,0,2489
2431,52675,172,R,155,0,155,0,2489
2431,52687,172,R,25,0,25,0,2489
2431,52695,172,R,134,0,134,0,2489
2431,52699,172,R,73,0,73,0,2489
2431,52700,172,R,35,0,35,0,2489
2431,52735,172,R,53,0,53,0,2489
2432,52740,0,Q,154,0,0,154,2489
2432,52753,0,Q,29,0,0,29,2489
2432,52755,0,Q,43,0,0,43,2489
2432,52779,0,R,50,0,50,0,2489
2432,52781,0,R,28,0,28,0,2489
2432,52858,143,R,15,0,15,0,2489
2432,52873,143,R,45,0,45,0,2489
2432,52874,143,R,135,0,135,0,2489
2432,52884,143,R,68,0,68,0,2489
2432,52954,143,R,158,0,158,0,2489
2432,52963,172,R,140,0,140,0,2489
2432,52964,172,R,19,0,19,0,2489
2432,52982,172,R,81,0,81,0,2489
2432,52986,172,R,50,0,50,0,2489
2432,52990,172,R,103,0,103,0,2489
2432,52994,172,R,78,0,78,0,2489
2432,53000,172,R,6,0,6,0,2489
2432,53001,172,R,47,0,47,0,2489
2432,53023,172,R,157,0,157,0,2489
2432,53035,172,R,49,0,49,0,2489
2432,53055,172,R,35,0,35,0,2489
2432,53057,172,R,1,0,1,0,2489
2432,53074,172,R,14,0,14,0,2489
2432,53075,172,R,38,0,38,0,2489
2432,53092,172,R,81,0,81,0,2489
2432,53103,172,R,129,0,129,0,2489
2432,53118,172,R,53,0,53,0,2489
2432,53120,172,R,4,0,4,0,2489
2433,53131,0,Q,8,0,0,8,2489
2433,53132,0,Q,84,0,0,84,2489
2433,53147,0,R,62,0,62,0,2489
2433,53150,0,R,5,0,5,0,2489
2433,53187,0,R,5,0,5,0,2489
2433,53202,0,R,82,0,82,0,2489
2433,53209,0,R,47,0,47,0,2489
2433,53221,0,R,6,0,6,0,2489
2433,53228,0,R,87,0,87,0,2489
2433,53252,143,R,13,0,13,0,2489
2433,53255,143,R,5,0,5,0,2489
2433,53276,143,R,252,0,252,0,2489
2433,53282,143,R,36,0,36,0,2489
2433,53289,143,R,48,0,48,0,2489
2433,53317,143,R,121,0,121,0,2489
2433,53353,172,R,136,0,136,0,2489
2433,53354,172,R,145,0,145,0,2489
2433,53356,172,R,55,0,55,0,2489
2433,53374,172,R,113,0,113,0,2489
2433,53384,172,R,106,0,106,0,2489
2433,53385,172,R,148,0,148,0,2489
2433,53418,172,R,46,0,46,0,2489
2433,53419,172,R,53,0,53,0,2489
2433,53425,172,R,168,0,168,0,2489
2433,53427,172,R,87,0,87,0,2489
2433,53450,172,R,33,0,33,0,2489
2433,53488,172,R,19,0,19,0,2489
2434,53495,0,Q,147,0,0,147,2489
2434,53497,0,Q,24,0,0,24,2489
2434,53509,0,R,66,0,66,0,2489
2434,53512,0,R,184,0,184,0,2489
2434,53568,0,R,8,0,8,0,2489
2434,53584,0,R,17,0,17,0,2489
2434,53617,143,R,344,0,344,0,2489
2434,53644,143,R,18,0,18,0,2489
2434,53659,143,R,13,0,13,0,2489
2434,53661,143,R,137,0,137,0,2489
2434,53672,143,R,8,0,8,0,2489
2434,53674,143,R,187,0,187,0,2489
2434,53677,143,R,96,0,96,0,2489
2434,53699,143,R,37,0,37,0,2489
2434,53709,172,R,30,0,30,0,2489
2434,53716,172,R,156,0,156,0,2489
2434,53741,172,R,313,0,313,0,2489
2434,53767,172,R,14,0,14,0,2489
2434,53771,172,R,78,0,78,0,2489
2434,53776,172,R,298,0,298,0,2489
2434,53778,172,R,184,0,184,0,2489
2434,53782,172,R,151,0,151,0,2489
2434,53793,172,R,2,0,2,0,2489
2434,53831,172,R,173,0,173,0,2489
2434,53833,172,R,78,0,78,0,2489
2434,53834,172,R,74,0,74,0,2489
2434,53853,172,R,165,0,165,0,2489
2434,53856,172,R,19,0,19,0,2489
2434,53857,172,R,37,0,37,0,2489
2434,53860,172,R,64,0,64,0,2489
2435,53897,0,R,31,0,31,0,2489
2435,53919,0,R,28,0,28,0,2489
2435,53934,0,R,29,0,29,0,2489
2435,53939,0,R,24,0,24,0,2489
2435,53946,0,R,7,0,7,0,2489
2435,53961,0,R,12,0,12,0,2489
2435,54012,143,R,59,0,59,0,2489
2435,54035,143,R,57,0,57,0,2489
2435,54050,143,R,73,0,73,0,2489
2435,54084,143,R,8,0,8,0,2489
2435,54085,143,R,67,0,67,0,2489
2435,54088,143,R,33,0,33,0,2489
2435,54102,172,R,30,0,30,0,2489
2435,54120,172,R,110,0,110,0,2489
2435,54127,172,R,92,0,92,0,2489
2435,54151,172,R,27,0,27,0,2489
2435,54153,172,R,5,0,5,0,2489
2435,54190,172,R,51,0,51,0,2489
2435,54220,172,R,100,0,100,0,2489
2436,54266,0,Q,36,0,0,36,2489
2436,54296,0,R,83,0,83,0,2489
2436,54320,0,R,67,0,67,0,2489
2436,54338,0,R,95,0,95,0,2489
2436,54351,0,R,47,0,47,0,2489
2436,54354,0,R,31,0,31,0,2489
2436,54366,0,R,34,0,34,0,2489
2436,54373,0,R,40,0,40,0,2489
2436,54374,0,R,52,0,52,0,2489
2436,54387,143,R,40,0,40,0,2489
2436,54408,143,R,3,0,3,0,2489
2436,54412,143,R,133,0,133,0,2489
2436,54422,143,R,12,0,12,0,2489
2436,54443,143,R,80,0,80,0,2489
2436,54489,143,R,23,0,23,0,2489
2436,54522,172,R,52,0,52,0,2489
2436,54533,172,R,23,0,23,0,2489
2436,54538,172,R,12,0,12,0,2489
2436,54540,172,R,25,0,25,0,2489
2436,54555,172,R,60,0,60,0,2489
2436,54570,172,R,98,0,98,0,2489
2436,54577,172,R,141,0,141,0,2489
2436,54582,172,R,51,0,51,0,2489
2436,54591,172,R,50,0,50,0,2489
2436,54604,172,R,29,0,29,0,2489
2436,54613,172,R,23,0,23,0,2489
2436,54622,172,R,45,0,45,0,2489
2436,54624,172,R,39,0,39,0,2489
2436,54644,172,R,49,0,49,0,2489
2436,54652,172,R,13,0,13,0,2489
2436,54653,172,R,22,0,22,0,2489
2436,54663,172,R,45,0,45,0,2489
2436,54666,172,R,80,0,80,0,2489
2436,54669,172,R,207,0,207,0,2489
2436,54678,172,R,21,0,21,0,2489
2436,54685,172,R,28,0,28,0,2489
2437,54691,0,Q,10,0,0,10,2489
2437,54695,0,Q,11,0,0,11,2489
2437,54698,0,Q,60,0,0,60,2489
2437,54708,0,R,18,0,18,0,2489
2437,54710,0,R,124,0,124,0,2489
2437,54723,0,R,53,0,53,0,2489
2437,54726,0,R,66,0,66,0,2489
2437,54749,0,R,181,0,181,0,2489
2437,54774,0,R,27,0,27,0,2489
2437,54778,0,R,16,0,16,0,2489
2437,54789,0,R,8,0,8,0,2489
2437,54793,0,R,20,0,20,0,2489
2437,54807,143,R,6,0,6,0,2489
2437,54841,143,R,50,0,50,0,2489
2437,54854,143,R,145,0,145,0,2489
2437,54863,143,R,64,0,64,0,2489
2437,54882,143,R,129,0,129,0,2489
2437,54886,143,R,62,0,62,0,2489
2437,54888,143,R,86,0,86,0,2489
2437,54889,143,R,30,0,30,0,2489
2437,54901,143,R,15,0,15,0,2489
2437,54909,143,R,154,0,154,0,2489
2437,54911,143,R,86,0,86,0,2489
2437,54918,143,R,23,0,23,0,2489
2437,54926,172,R,92,0,92,0,2489
2437,54982,172,R,17,0,17,0,2489
2437,54994,172,R,60,0,60,0,2489
2437,54995,172,R,23,0,23,0,2489
2437,54997,172,R,8,0,8,0,2489
2437,55002,172,R,19,0,19,0,2489
2437,55011,172,R,108,0,108,0,2489
2437,55013,172,R,31,0,31,0,2489
2437,55037,172,R,30,0,30,0,2489
2437,55041,172,R,29,0,29,0,2489
2437,55043,172,R,14,0,14,0,2489
2438,55091,0,Q,11,0,0,11,2489
2438,55109,0,R,105,0,105,0,2489
2438,55117,0,R,23,0,23,0,2489
2438,55129,0,R,9,0,9,0,2489
2438,55130,0,R,35,0,35,0,2489
2438,55138,0,R,16,0,16,0,2489
2438,55150,0,R,100,0,100,0,2489
2438,55154,0,R,29,0,29,0,2489
2438,55176,0,R,8,0,8,0,2489
2438,55186,0,R,27,0,27,0,2489
2438,55205,143,R,4,0,4,0,2489
2438,55206,143,R,46,0,46,0,2489
2438,55217,143,R,18,0,18,0,2489
2438,55231,143,R,78,0,78,0,2489
2438,55270,143,R,8,0,8,0,2489
2438,55275,143,R,105,0,105,0,2489
2438,55285,143,R,104,0,104,0,2489
2438,55294,143,R,4,0,4,0,2489
2438,55353,172,R,69,0,69,0,2489
2438,55356,172,R,26,0,26,0,2489
2438,55383,172,R,130,0,130,0,2489
2438,55405,172,R,14,0,14,0,2489
2438,55418,172,R,88,0,88,0,2489
2438,55423,172,R,27,0,27,0,2489
2438,55433,172,R,12,0,12,0,2489
2438,55435,172,R,12,0,12,0,2489
2438,55442,172,R,41,0,41,0,2489
2438,55453,172,R,85,0,85,0,2489
2438,55462,172,R,121,0,121,0,2489
2438,55465,172,R,61,0,61,0,2489
2438,55466,172,R,43,0,43,0,2489
2438,55469,172,R,35,0,35,0,2489
2439,55494,0,Q,8,0,0,8,2489
2439,55500,0,R,14,0,14,0,2489
2439,55539,0,R,70,0,70,0,2489
2439,55546,0,R,50,0,50,0,2489
2439,55560,0,R,18,0,18,0,2489
2439,55570,0,R,19,0,19,0,2489
2439,55574,0,R,52,0,52,0,2489
2439,55593,143,R,65,0,65,0,2489
2439,55596,143,R,199,0,199,0,2489
2439,55602,143,R,10,0,10,0,2489
2439,55616,143,R,220,0,220,0,2489
2439,55620,143,R,45,0,45,0,2489
2439,55626,143,R,4,0,4,0,2489
2439,55633,143,R,92,0,92,0,2489
2439,55634,143,R,12,0,12,0,2489
2439,55653,143,R,37,0,37,0,2489
2439,55688,143,R,23,0,23,0,2489
2439,55693,143,R,36,0,36,0,2489
2439,55705,143,R,51,0,51,0,2489
2439,55712,143,R,13,0,13,0,2489
2439,55720,143,R,17,0,17,0,2489
2439,55726,143,R,146,0,146,0,2489
2439,55736,172,R,2,0,2,0,2489
2439,55751,172,R,4,0,4,0,2489
2439,55755,172,R,29,0,29,0,2489
2439,55762,172,R,63,0,63,0,2489
2439,55774,172,R,179,0,179,0,2489
2439,55790,172,R,28,0,28,0,2489
2439,55803,172,R,115,0,115,0,2489
2439,55810,172,R,46,0,46,0,2489
2439,55821,172,R,12,0,12,0,2489
2439,55828,172,R,25,0,25,0,2489
2439,55837,172,R,41,0,41,0,2489
2439,55863,172,R,52,0,52,0,2489
2439,55881,172,R,4,0,4,0,2489
2439,55890,172,R,9,0,9,0,2489
2439,55896,172,R,82,0,82,0,2489
2439,55903,172,R,16,0,16,0,2489
2439,55919,172,R,35,0,35,0,2489
2439,55920,172,R,8,0,8,0,2489
2439,55922,172,R,60,0,60,0,2489
2440,55926,0,Q,56,0,0,56,2489
2440,55957,0,R,43,0,43,0,2489
2440,55982,0,R,41,0,41,0,2489
2440,55989,0,R,68,0,68,0,2489
2440,56000,0,R,33,0,33,0,2489
2440,56002,0,R,114,0,114,0,2489
2440,56021,0,R,107,0,107,0,2489
2440,56027,0,R,24,0,24,0,2489
2440,56028,0,R,54,0,54,0,2489
2440,56037,0,R,23,0,23,0,2489
2440,56038,0,R,41,0,41,0,2489
2440,56043,0,R,8,0,8,0,2489
2440,56044,0,R,15,0,15,0,2489
2440,56063,143,R,19,0,19,0,2489
2440,56095,143,R,8,0,8,0,2489
2440,56110,143,R,8,0,8,0,2489
2440,56148,143,R,44,0,44,0,2489
2440,56156,143,R,169,0,169,0,2489
2440,56161,143,R,26,0,26,0,2489
2440,56162,143,R,71,0,71,0,2489
2440,56165,143,R,35,0,35,0,2489
2440,56168,143,R,143,0,143,0,2489
2440,56186,172,R,73,0,73,0,2489
2440,56192,172,R,46,0,46,0,2489
2440,56193,172,R,34,0,34,0,2489
2440,56195,172,R,18,0,18,0,2489
2440,56199,172,R,58,0,58,0,2489
2440,56202,172,R,17,0,17,0,2489
2440,56209,172,R,60,0,60,0,2489
2440,56213,172,R,79,0,79,0,2489
2440,56229,172,R,16,0,16,0,2489
2440,56243,172,R,51,0,51,0,2489
2440,56244,172,R,12,0,12,0,2489
2440,56248,172,R,135,0,135,0,2489
2440,56271,172,R,14,0,14,0,2489
2440,56292,172,R,81,0,81,0,2489
2440,56302,172,R,88,0,88,0,2489
2440,56318,172,R,78,0,78,0,2489
2440,56333,172,R,111,0,111,0,2489
2441,56343,0,Q,58,0,0,58,2489
2441,56362,0,R,26,0,26,0,2489
2441,56376,0,R,46,0,46,0,2489
2441,56381,0,R,44,0,44,0,2489
2441,56391,0,R,143,0,143,0,2489
2441,56396,0,R,11,0,11,0,2489
2441,56425,0,R,20,0,20,0,2489
2441,56426,0,R,8,0,8,0,2489
2441,56452,143,R,2,0,2,0,2489
2441,56456,143,R,124,0,124,0,2489
2441,56462,143,R,7,0,7,0,2489
2441,56468,143,R,110,0,110,0,2489
2441,56481,143,R,66,0,66,0,2489
2441,56488,143,R,28,0,28,0,2489
2441,56500,143,R,14,0,14,0,2489
2441,56523,143,R,10,0,10,0,2489
2441,56524,143,R,10,0,10,0,2489
2441,56526,143,R,12,0,12,0,2489
2441,56543,143,R,42,0,42,0,2489
2441,56547,143,R,13,0,13,0,2489
2441,56552,143,R,51,0,51,0,2489
2441,56553,143,R,103,0,103,0,2489
2441,56565,143,R,6,0,6,0,2489
2441,56577,143,R,72,0,72,0,2489
2441,56586,172,R,159,0,159,0,2489
2441,56602,172,R,35,0,35,0,2489
2441,56615,172,R,24,0,24,0,2489
2441,56619,172,R,16,0,16,0,2489
2441,56626,172,R,21,0,21,0,2489
2441,56630,172,R,177,0,177,0,2489
2441,56681,172,R,27,0,27,0,2489
2441,56683,172,R,108,0,108,0,2489
2441,56687,172,R,25,0,25,0,2489
2441,56691,172,R,127,0,127,0,2489
2441,56697,172,R,19,0,19,0,2489
2441,56700,172,R,284,0,284,0,2489
2441,56707,172,R,8,0,8,0,2489
2441,56776,172,R,34,0,34,0,2489
2442,56799,0,Q,8,0,0,8,2489
2442,56826,0,R,18,0,18,0,2489
2442,56849,0,R,18,0,18,0,2489
2442,56863,0,R,18,0,18,0,2489
2442,56879,0,R,18,0,18,0,2489
2442,56886,0,R,84,0,84,0,2489
2442,56897,0,R,58,0,58,0,2489
2442,56899,0,R,45,0,45,0,2489
2442,56920,143,R,11,0,11,0,2489
2442,56927,143,R,17,0,17,0,2489
2442,56931,143,R,95,0,95,0,2489
2442,56938,143,R,28,0,28,0,2489
2442,56965,143,R,29,0,29,0,2489
2442,56973,143,R,72,0,72,0,2489
2442,57000,143,R,110,0,110,0,2489
2442,57003,143,R,90,0,90,0,2489
2442,57007,143,R,39,0,39,0,2489
2442,57008,143,R,28,0,28,0,2489
2442,57020,143,R,99,0,99,0,2489
2442,57025,143,R,58,0,58,0,2489
2442,57050,172,R,160,0,160,0,2489
2442,57052,172,R,203,0,203,0,2489
2442,57071,172,R,22,0,22,0,2489
2442,57095,172,R,22,0,22,0,2489
2442,57124,172,R,69,0,69,0,2489
2442,57132,172,R,86,0,86,0,2489
2442,57155,172,R,68,0,68,0,2489
2442,57163,172,R,8,0,8,0,2489
2442,57176,172,R,20,0,20,0,2489
2442,57180,172,R,23,0,23,0,2489
2442,57188,172,R,6,0,6,0,2489
2442,57200,172,R,58,0,58,0,2489
2442,57204,172,R,67,0,67,0,2489
2442,57218,172,R,22,0,22,0,2489
2442,57221,172,R,40,0,40,0,2489
2442,57223,172,R,24,0,24,0,2489
2442,57225,172,R,56,0,56,0,2489
2442,57228,172,R,22,0,22,0,2489
2443,57246,0,Q,22,0,0,22,2489
2443,57295,0,R,2,0,2,0,2489
2443,57301,0,R,40,0,40,0,2489
2443,57345,0,R,24,0,24,0,2489
2443,57359,143,R,16,0,16,0,2489
2443,57390,143,R,93,0,93,0,2489
2443,57427,143,R,50,0,50,0,2489
2443,57431,143,R,18,0,18,0,2489
2443,57435,143,R,25,0,25,0,2489
2443,57436,143,R,57,0,57,0,2489
2443,57452,143,R,58,0,58,0,2489
2443,57478,143,R,129,0,129,0,2489
2443,57480,143,R,15,0,15,0,2489
2443,57483,143,R,6,0,6,0,2489
2443,57504,172,R,22,0,22,0,2489
2443,57510,172,R,32,0,32,0,2489
2443,57519,172,R,16,0,16,0,2489
2443,57533,172,R,17,0,17,0,2489
2443,57552,172,R,41,0,41,0,2489
2443,57572,172,R,30,0,30,0,2489
2443,57574,172,R,24,0,24,0,2489
2443,57583,172,R,42,0,42,0,2489
2443,57590,172,R,48,0,48,0,2489
2443,57614,172,R,96,0,96,0,2489
2443,57619,172,R,53,0,53,0,2489
2443,57631,172,R,6,0,6,0,2489
2443,57640,172,R,39,0,39,0,2489
2443,57666,172,R,107,0,107,0,2489
2443,57667,172,R,48,0,48,0,2489
2443,57671,31148,R,4,0,4,0,2489
2444,57696,0,Q,8,0,0,8,2489
2444,57702,0,R,36,0,36,0,2489
2444,57713,0,R,60,0,60,0,2489
2444,57716,0,R,31,0,31,0,2489
2444,57737,0,R,14,0,14,0,2489
2444,57740,0,R,76,0,76,0,2489
2444,57742,0,R,13,0,13,0,2489
2444,57747,0,R,47,0,47,0,2489
2444,57765,0,R,7,0,7,0,2489
2444,57772,0,R,11,0,11,0,2489
2444,57793,0,R,7,0,7,0,2489
2444,57794,0,R,145,0,145,0,2489
2444,57802,143,R,32,0,32,0,2489
2444,57807,143,R,2,0,2,0,2489
2444,57810,143,R,101,0,101,0,2489
2444,57814,143,R,26,0,26,0,2489
2444,57816,143,R,8,0,8,0,2489
2444,57836,143,R,109,0,109,0,2489
2444,57843,143,R,13,0,13,0,2489
2444,57857,143,R,6,0,6,0,2489
2444,57867,143,R,89,0,89,0,2489
2444,57873,143,R,21,0,21,0,2489
2444,57874,143,R,14,0,14,0,2489
2444,57875,143,R,48,0,48,0,2489
2444,57878,143,R,21,0,21,0,2489
2444,57882,143,R,38,0,38,0,2489
2444,57887,143,R,107,0,107,0,2489
2444,57890,143,R,173,0,173,0,2489
2444,57910,143,R,17,0,17,0,2489
2444,57941,172,R,28,0,28,0,2489
2444,57946,172,R,72,0,72,0,2489
2444,57983,172,R,239,0,239,0,2489
2444,57989,172,R,44,0,44,0,2489
2444,57990,172,R,24,0,24,0,2489
2444,58003,172,R,44,0,44,0,2489
2444,58022,172,R,13,0,13,0,2489
2444,58031,172,R,2,0,2,0,2489
2444,58047,172,R,31,0,31,0,2489
2444,58056,172,R,65,0,65,0,2489
2444,58071,172,R,29,0,29,0,2489
2444,58072,172,R,25,0,25,0,2489
2444,58107,172,R,95,0,95,0,2489
2444,58123,172,R,2,0,2,0,2489
2444,58131,172,R,14,0,14,0,2489
2444,58142,172,R,36,0,36,0,2489
2444,58148,172,R,3,0,3,0,2489
2444,58149,172,R,76,0,76,0,2489
2445,58205,0,R,24,0,24,0,2489
2445,58231,0,R,21,0,21,0,2489
2445,58236,0,R,23,0,23,0,2489
2445,58244,0,R,22,0,22,0,2489
2445,58272,143,R,18,0,18,0,2489
2445,58278,143,R,19,0,19,0,2489
2445,58291,143,R,24,0,24,0,2489
2445,58311,143,R,61,0,61,0,2489
2445,58325,143,R,63,0,63,0,2489
2445,58332,143,R,28,0,28,0,2489
2445,58352,143,R,2,0,2,0,2489
2445,58355,143,R,2,0,2,0,2489
2445,58362,143,R,100,0,100,0,2489
2445,58365,143,R,8,0,8,0,2489
2445,58375,143,R,18,0,18,0,2489
2445,58383,143,R,4,0,4,0,2489
2445,58402,172,R,8,0,8,0,2489
2445,58405,172,R,12,0,12,0,2489
2445,58414,172,R,63,0,63,0,2489
2445,58419,172,R,29,0,29,0,2489
2445,58421,172,R,25,0,25,0,2489
2445,58424,172,R,40,0,40,0,2489
2445,58425,172,R,43,0,43,0,2489
2445,58429,172,R,20,0,20,0,2489
2445,58440,172,R,20,0,20,0,2489
2445,58471,172,R,208,0,208,0,2489
2445,58482,172,R,52,0,52,0,2489
2445,58483,172,R,25,0,25,0,2489
2445,58492,172,R,6,0,6,0,2489
2445,58493,172,R,27,0,27,0,2489
2445,58506,172,R,91,0,91,0,2489
2445,58514,172,R,23,0,23,0,2489
2445,58534,172,R,9,0,9,0,2489
2445,58536,172,R,10,0,10,0,2489
2445,58553,172,R,8,0,8,0,2489
2445,58560,172,R,56,0,56,0,2489
2445,58562,172,R,20,0,20,0,2489
2445,58576,172,R,8,0,8,0,2489
2445,58589,172,R,54,0,54,0,2489
2445,58595,172,R,58,0,58,0,2489
2445,58603,172,R,126,0,126,0,2489
2446,58609,0,Q,19,0,0,19,2489
2446,58629,0,R,7,0,7,0,2489
2446,58638,0,R,17,0,17,0,2489
2446,58656,0,R,61,0,61,0,2489
2446,58691,0,R,36,0,36,0,2489
2446,58724,0,R,14,0,14,0,2489
2446,58732,0,R,31,0,31,0,2489
2446,58737,0,R,5,0,5,0,2489
2446,58738,0,R,10,0,10,0,2489
2446,58750,0,R,54,0,54,0,2489
2446,58784,143,R,9,0,9,0,2489
2446,58787,143,R,54,0,54,0,2489
2446,58788,143,R,4,0,4,0,2489
2446,58795,143,R,106,0,106,0,2489
2446,58812,143,R,10,0,10,0,2489
2446,58819,143,R,29,0,29,0,2489
2446,58820,143,R,6,0,6,0,2489
2446,58828,143,R,32,0,32,0,2489
2446,58838,143,R,24,0,24,0,2489
2446,58842,143,R,61,0,61,0,2489
2446,58852,143,R,2,0,2,0,2489
2446,58876,143,R,12,0,12,0,2489
2446,58891,143,R,49,0,49,0,2489
2446,58894,143,R,70,0,70,0,2489
2446,58895,143,R,13,0,13,0,2489
2446,58925,172,R,34,0,34,0,2489
2446,58940,172,R,2,0,2,0,2489
2446,58951,172,R,22,0,22,0,2489
2446,58984,172,R,77,0,77,0,2489
2446,58993,172,R,116,0,116,0,2489
2446,59000,172,R,36,0,36,0,2489
2446,59006,172,R,78,0,78,0,2489
2446,59008,172,R,9,0,9,0,2489
2446,59023,172,R,134,0,134,0,2489
2446,59027,172,R,22,0,22,0,2489
2446,59034,172,R,14,0,14,0,2489
2446,59038,172,R,32,0,32,0,2489
2446,59055,172,R,70,0,70,0,2489
2446,59059,172,R,5,0,5,0,2489
2446,59069,172,R,64,0,64,0,2489
2446,59078,172,R,20,0,20,0,2489
2446,59081,172,R,46,0,46,0,2489
2446,59084,172,R,102,0,102,0,2489
2446,59089,172,R,6,0,6,0,2489
2446,59095,172,R,24,0,24,0,2489
2446,59098,172,R,106,0,106,0,2489
2446,59111,172,R,50,0,50,0,2489
2447,59137,0,Q,28,0,0,28,2489
2447,59151,0,R,65,0,65,0,2489
2447,59157,0,R,42,0,42,0,2489
2447,59176,0,R,32,0,32,0,2489
2447,59183,0,R,16,0,16,0,2489
2447,59187,0,R,20,0,20,0,2489
2447,59193,0,R,51,0,51,0,2489
2447,59194,0,R,40,0,40,0,2489
2447,59261,0,R,15,0,15,0,2489
2447,59284,143,R,38,0,38,0,2489
2447,59292,143,R,13,0,13,0,2489
2447,59297,143,R,6,0,6,0,2489
2447,59299,143,R,23,0,23,0,2489
2447,59315,143,R,6,0,6,0,2489
2447,59323,143,R,37,0,37,0,2489
2447,59335,143,R,96,0,96,0,2489
2447,59342,143,R,3,0,3,0,2489
2447,59346,143,R,71,0,71,0,2489
2447,59360,143,R,2,0,2,0,2489
2447,59371,143,R,16,0,16,0,2489
2447,59378,143,R,12,0,12,0,2489
2447,59386,143,R,41,0,41,0,2489
2447,59401,172,R,49,0,49,0,2489
2447,59410,172,R,82,0,82,0,2489
2447,59422,172,R,36,0,36,0,2489
2447,59438,172,R,48,0,48,0,2489
2447,59457,172,R,1,0,1,0,2489
2447,59460,172,R,45,0,45,0,2489
2447,59474,172,R,48,0,48,0,2489
2447,59478,172,R,15,0,15,0,2489
2447,59485,172,R,26,0,26,0,2489
2447,59502,172,R,2,0,2,0,2489
2447,59545,172,R,3,0,3,0,2489
2447,59549,172,R,51,0,51,0,2489
2447,59557,172,R,90,0,90,0,2489
2447,59565,172,R,38,0,38,0,2489
2447,59583,172,R,24,0,24,0,2489
2447,59584,172,R,79,0,79,0,2489
2447,59591,172,R,85,0,85,0,2489
2447,59595,172,R,64,0,64,0,2489
2447,59602,172,R,120,0,120,0,2489
2447,59607,172,R,5,0,5,0,2489
2447,59611,172,R,159,0,159,0,2489
2448,59648,0,R,43,0,43,0,2489
2448,59673,0,R,22,0,22,0,2489
2448,59678,0,R,19,0,19,0,2489
2448,59712,0,R,29,0,29,0,2489
2448,59713,0,R,44,0,44,0,2489
2448,59714,0,R,142,0,142,0,2489
2448,59722,0,R,73,0,73,0,2489
2448,59743,143,R,12,0,12,0,2489
2448,59745,143,R,13,0,13,0,2489
2448,59773,143,R,199,0,199,0,2489
2448,59796,143,R,29,0,29,0,2489
2448,59804,143,R,5,0,5,0,2489
2448,59818,143,R,121,0,121,0,2489
2448,59825,143,R,15,0,15,0,2489
2448,59837,143,R,58,0,58,0,2489
2448,59852,143,R,101,0,101,0,2489
2448,59859,143,R,4,0,4,0,2489
2448,59860,143,R,2,0,2,0,2489
2448,59863,143,R,175,0,175,0,2489
2448,59872,143,R,3,0,3,0,2489
2448,59873,143,R,53,0,53,0,2489
2448,59875,143,R,79,0,79,0,2489
2448,59884,143,R,123,0,123,0,2489
2448,59890,143,R,36,0,36,0,2489
2448,59899,143,R,2,0,2,0,2489
2448,59904,143,R,46,0,46,0,2489
2448,59907,143,R,2,0,2,0,2489
2448,59929,172,R,93,0,93,0,2489
2448,59943,172,R,17,0,17,0,2489
2448,59961,172,R,15,0,15,0,2489
2448,60009,172,R,68,0,68,0,2489
2448,60013,172,R,51,0,51,0,2489
2448,60062,172,R,16,0,16,0,2489
2448,60078,172,R,6,0,6,0,2489
2448,60112,172,R,44,0,44,0,2489
2448,60118,172,R,28,0,28,0,2489
2448,60135,172,R,87,0,87,0,2489
2448,60141,172,R,4,0,4,0,2489
2449,60147,0,Q,7,0,0,7,2489
2449,60159,0,Q,22,0,0,22,2489
2449,60176,0,R,20,0,20,0,2489
2449,60185,0,R,60,0,60,0,2489
2449,60207,0,R,9,0,9,0,2489
2449,60220,0,R,51,0,51,0,2489
2449,60221,0,R,34,0,34,0,2489
2449,60233,0,R,97,0,97,0,2489
2449,60254,0,R,52,0,52,0,2489
2449,60267,0,R,27,0,27,0,2489
2449,60287,0,R,20,0,20,0,2489
2449,60298,0,R,12,0,12,0,2489
2449,60303,0,R,4,0,4,0,2489
2449,60309,143,R,17,0,17,0,2489
2449,60324,143,R,33,0,33,0,2489
2449,60329,143,R,27,0,27,0,2489
2449,60332,143,R,18,0,18,0,2489
2449,60352,143,R,37,0,37,0,2489
2449,60360,143,R,132,0,132,0,2489
2449,60365,143,R,60,0,60,0,2489
2449,60366,143,R,57,0,57,0,2489
2449,60370,143,R,39,0,39,0,2489
2449,60372,143,R,26,0,26,0,2489
2449,60375,143,R,42,0,42,0,2489
2449,60389,143,R,34,0,34,0,2489
2449,60391,143,R,17,0,17,0,2489
2449,60393,143,R,74,0,74,0,2489
2449,60399,143,R,18,0,18,0,2489
2449,60424,143,R,25,0,25,0,2489
2449,60425,143,R,45,0,45,0,2489
2449,60428,143,R,81,0,81,0,2489
2449,60438,143,R,22,0,22,0,2489
2449,60445,172,R,108,0,108,0,2489
2449,60464,172,R,30,0,30,0,2489
2449,60469,172,R,28,0,28,0,2489
2449,60472,172,R,22,0,22,0,2489
2449,60495,172,R,6,0,6,0,2489
2449,60496,172,R,38,0,38,0,2489
2449,60500,172,R,19,0,19,0,2489
2449,60510,172,R,57,0,57,0,2489
2449,60519,172,R,5,0,5,0,2489
2449,60522,172,R,5,0,5,0,2489
2449,60524,172,R,72,0,72,0,2489
2449,60526,172,R,32,0,32,0,2489
2449,60528,172,R,10,0,10,0,2489
2449,60575,172,R,20,0,20,0,2489
2449,60578,172,R,17,0,17,0,2489
2449,60582,172,R,36,0,36,0,2489
